time,gFx,gFy,gFz,TgF
0.002073538,0.9760,-0.1505,-0.0401,0.988
0.002646769,0.9765,-0.1493,-0.0364,0.989
0.003110538,0.9770,-0.1500,-0.0310,0.989
0.003531692,0.9763,-0.1481,-0.0279,0.988
0.003945308,0.9790,-0.1474,-0.0266,0.990
0.013125231,0.9776,-0.1465,-0.0237,0.989
0.013815077,0.9778,-0.1449,-0.0212,0.989
0.014280615,0.9790,-0.1439,-0.0188,0.990
0.014661846,0.9805,-0.1439,-0.0181,0.991
0.027593846,0.9807,-0.1427,-0.0147,0.991
0.028517615,0.9825,-0.1427,-0.0088,0.993
0.028997308,0.9834,-0.1417,-0.0066,0.994
0.029401,0.9837,-0.1430,-0.0037,0.994
0.029793308,0.9844,-0.1430,-0.0007,0.995
0.030150538,0.9844,-0.1419,0.0033,0.995
0.031487077,0.9863,-0.1434,0.0050,0.997
0.039483384,0.9853,-0.1444,0.0069,0.996
0.0403,0.9851,-0.1434,0.0085,0.996
0.040756692,0.9886,-0.1444,0.0106,0.999
0.058169846,0.9893,-0.1463,0.0109,1.000
0.058953308,0.9895,-0.1481,0.0121,1.001
0.059435769,0.9905,-0.1468,0.0131,1.001
0.059836308,0.9900,-0.1453,0.0121,1.001
0.060473308,0.9898,-0.1461,0.0092,1.001
0.060916308,0.9917,-0.1461,0.0075,1.002
0.061339384,0.9912,-0.1453,0.0033,1.002
0.061745231,0.9910,-0.1470,-0.0012,1.002
0.062181923,0.9910,-0.1458,-0.0037,1.002
0.068772308,0.9893,-0.1463,-0.0088,1.000
0.069550154,0.9881,-0.1463,-0.0130,0.999
0.071543384,0.9868,-0.1465,-0.0163,0.998
0.072838461,0.9861,-0.1465,-0.0193,0.997
0.073973538,0.9856,-0.1486,-0.0203,0.997
0.076683077,0.9839,-0.1476,-0.0212,0.995
0.079435077,0.9827,-0.1483,-0.0228,0.994
0.085887077,0.9832,-0.1498,-0.0254,0.995
0.087782461,0.9809,-0.1486,-0.0279,0.993
0.090097923,0.9809,-0.1505,-0.0259,0.993
0.090659692,0.9800,-0.1505,-0.0271,0.992
0.093422769,0.9788,-0.1500,-0.0268,0.991
0.094855769,0.9783,-0.1517,-0.0268,0.990
0.096951154,0.9814,-0.1510,-0.0256,0.993
0.101673538,0.9819,-0.1519,-0.0240,0.994
0.105945615,0.9807,-0.1532,-0.0245,0.993
0.106580384,0.9807,-0.1526,-0.0230,0.993
0.107502538,0.9807,-0.1517,-0.0225,0.993
0.110404923,0.9812,-0.1519,-0.0215,0.993
0.112200308,0.9844,-0.1512,-0.0222,0.996
0.115314461,0.9861,-0.1530,-0.0205,0.998
0.119926231,0.9874,-0.1537,-0.0198,0.999
0.120734769,0.9870,-0.1526,-0.0188,0.999
0.122052,0.9881,-0.1514,-0.0179,1.000
0.125238461,0.9878,-0.1514,-0.0184,0.999
0.134876692,0.9878,-0.1517,-0.0186,1.000
0.135658538,0.9878,-0.1512,-0.0176,0.999
0.136280384,0.9863,-0.1505,-0.0184,0.998
0.136803692,0.9851,-0.1505,-0.0198,0.997
0.138510846,0.9853,-0.1476,-0.0205,0.996
0.139562231,0.9846,-0.1461,-0.0222,0.996
0.142939154,0.9834,-0.1451,-0.0210,0.994
0.145592,0.9832,-0.1456,-0.0222,0.994
0.153524692,0.9841,-0.1461,-0.0217,0.995
0.154282846,0.9851,-0.1439,-0.0205,0.996
0.154715692,0.9841,-0.1432,-0.0217,0.995
0.155154769,0.9827,-0.1446,-0.0215,0.993
0.157411384,0.9837,-0.1456,-0.0205,0.995
0.160667384,0.9834,-0.1434,-0.0210,0.994
0.163167692,0.9825,-0.1427,-0.0212,0.993
0.165159154,0.9827,-0.1437,-0.0212,0.993
0.167701923,0.9825,-0.1425,-0.0230,0.993
0.171402154,0.9830,-0.1432,-0.0210,0.994
0.172201231,0.9825,-0.1461,-0.0212,0.993
0.177895692,0.9846,-0.1442,-0.0220,0.995
0.179385538,0.9814,-0.1453,-0.0205,0.992
0.179870154,0.9832,-0.1446,-0.0215,0.994
0.182265923,0.9858,-0.1451,-0.0230,0.997
0.184840615,0.9834,-0.1474,-0.0240,0.995
0.187119077,0.9839,-0.1490,-0.0252,0.995
0.190545923,0.9863,-0.1495,-0.0245,0.998
0.193309846,0.9865,-0.1507,-0.0242,0.998
0.194886846,0.9851,-0.1526,-0.0254,0.997
0.197218461,0.9874,-0.1537,-0.0252,1.000
0.200028692,0.9870,-0.1549,-0.0249,0.999
0.204879384,0.9876,-0.1544,-0.0274,1.000
0.205598461,0.9876,-0.1542,-0.0284,1.000
0.208235154,0.9874,-0.1537,-0.0271,1.000
0.210203692,0.9851,-0.1551,-0.0268,0.998
0.212746461,0.9841,-0.1563,-0.0277,0.997
0.215425308,0.9856,-0.1556,-0.0261,0.998
0.217711154,0.9881,-0.1563,-0.0242,1.001
0.221423077,0.9839,-0.1551,-0.0235,0.996
0.223796692,0.9858,-0.1570,-0.0215,0.998
0.225479461,0.9844,-0.1575,-0.0198,0.997
0.234744077,0.9853,-0.1561,-0.0171,0.998
0.235509,0.9853,-0.1551,-0.0163,0.998
0.235937538,0.9868,-0.1554,-0.0135,0.999
0.238358461,0.9863,-0.1539,-0.0095,0.998
0.239939154,0.9876,-0.1530,-0.0073,0.999
0.242535461,0.9861,-0.1530,-0.0061,0.998
0.243005923,0.9856,-0.1524,-0.0049,0.997
0.245472384,0.9849,-0.1512,-0.0037,0.996
0.251776077,0.9851,-0.1502,-0.0047,0.996
0.252715692,0.9839,-0.1493,-0.0026,0.995
0.253909308,0.9878,-0.1498,0.0000,0.999
0.255267461,0.9870,-0.1498,-0.0017,0.998
0.258181615,0.9876,-0.1476,-0.0010,0.999
0.261274538,0.9865,-0.1474,-0.0017,0.997
0.263084,0.9865,-0.1463,-0.0030,0.997
0.267584923,0.9858,-0.1476,-0.0035,0.997
0.269772308,0.9876,-0.1476,-0.0047,0.999
0.271718538,0.9861,-0.1465,-0.0051,0.997
0.273564384,0.9841,-0.1478,-0.0061,0.995
0.277049923,0.9858,-0.1456,-0.0083,0.997
0.278635461,0.9863,-0.1444,-0.0107,0.997
0.283020077,0.9858,-0.1446,-0.0093,0.996
0.285410769,0.9853,-0.1449,-0.0117,0.996
0.285954538,0.9853,-0.1463,-0.0144,0.996
0.289316077,0.9849,-0.1474,-0.0135,0.996
0.290829846,0.9837,-0.1476,-0.0144,0.995
0.293369,0.9819,-0.1458,-0.0159,0.993
0.296720384,0.9802,-0.1468,-0.0159,0.991
0.298001231,0.9825,-0.1478,-0.0152,0.994
0.301529846,0.9809,-0.1470,-0.0152,0.992
0.303423692,0.9795,-0.1463,-0.0135,0.990
0.306325615,0.9805,-0.1478,-0.0147,0.992
0.308563384,0.9795,-0.1476,-0.0122,0.991
0.311314154,0.9834,-0.1490,-0.0061,0.995
0.314129538,0.9832,-0.1488,-0.0042,0.994
0.325621615,0.9812,-0.1488,-0.0061,0.992
0.326548923,0.9832,-0.1486,-0.0051,0.994
0.326989846,0.9830,-0.1470,-0.0066,0.994
0.327408384,0.9821,-0.1470,-0.0068,0.993
0.327815077,0.9817,-0.1476,-0.0059,0.993
0.328947461,0.9830,-0.1456,-0.0071,0.994
0.330716308,0.9851,-0.1446,-0.0056,0.996
0.333139384,0.9858,-0.1458,-0.0079,0.997
0.336139077,0.9844,-0.1444,-0.0073,0.995
0.338579769,0.9874,-0.1451,-0.0079,0.998
0.342474461,0.9883,-0.1442,-0.0091,0.999
0.343297308,0.9905,-0.1458,-0.0088,1.001
0.346797846,0.9924,-0.1470,-0.0081,1.003
0.354813615,0.9924,-0.1458,-0.0091,1.003
0.355704692,0.9934,-0.1486,-0.0110,1.004
0.356408615,0.9932,-0.1495,-0.0110,1.004
0.356827077,0.9923,-0.1478,-0.0115,1.003
0.359684077,0.9919,-0.1481,-0.0112,1.003
0.362139077,0.9910,-0.1483,-0.0122,1.002
0.364776077,0.9893,-0.1495,-0.0119,1.001
0.366365308,0.9890,-0.1476,-0.0130,1.000
0.368674846,0.9861,-0.1474,-0.0122,0.997
0.372150461,0.9849,-0.1465,-0.0105,0.996
0.37384,0.9825,-0.1463,-0.0091,0.993
0.376339692,0.9807,-0.1481,-0.0110,0.992
0.378903461,0.9797,-0.1461,-0.0124,0.991
0.381405231,0.9805,-0.1458,-0.0107,0.991
0.383567154,0.9814,-0.1453,-0.0091,0.992
0.387222538,0.9807,-0.1453,-0.0073,0.991
0.389021308,0.9790,-0.1453,-0.0073,0.990
0.391302231,0.9805,-0.1444,-0.0047,0.991
0.394456615,0.9800,-0.1463,-0.0044,0.991
0.397682231,0.9788,-0.1451,-0.0047,0.989
0.398830231,0.9809,-0.1414,-0.0075,0.991
0.402093615,0.9800,-0.1419,-0.0068,0.990
0.405267692,0.9795,-0.1417,-0.0071,0.990
0.406487769,0.9805,-0.1414,-0.0073,0.991
0.408989538,0.9807,-0.1409,-0.0056,0.991
0.411432615,0.9807,-0.1425,-0.0059,0.991
0.416633846,0.9819,-0.1407,-0.0110,0.992
0.417519461,0.9825,-0.1434,-0.0132,0.993
0.418949,0.9834,-0.1425,-0.0140,0.994
0.421378846,0.9844,-0.1444,-0.0168,0.995
0.424792077,0.9853,-0.1461,-0.0191,0.996
0.431144923,0.9849,-0.1453,-0.0203,0.996
0.432019769,0.9883,-0.1476,-0.0208,0.999
0.432593923,0.9898,-0.1481,-0.0245,1.001
0.435591077,0.9919,-0.1500,-0.0252,1.004
0.445289,0.9939,-0.1490,-0.0279,1.005
0.446210538,0.9923,-0.1502,-0.0296,1.004
0.446778769,0.9926,-0.1523,-0.0303,1.005
0.447164384,0.9926,-0.1517,-0.0310,1.005
0.447525231,0.9900,-0.1512,-0.0317,1.002
0.451125615,0.9890,-0.1544,-0.0323,1.001
0.451974846,0.9878,-0.1539,-0.0333,1.000
0.454153538,0.9881,-0.1532,-0.0326,1.000
0.456821846,0.9868,-0.1523,-0.0323,0.999
0.459506154,0.9870,-0.1519,-0.0313,0.999
0.463122846,0.9863,-0.1524,-0.0317,0.999
0.464968615,0.9834,-0.1507,-0.0313,0.995
0.466842769,0.9812,-0.1495,-0.0291,0.993
0.469496077,0.9805,-0.1478,-0.0281,0.992
0.473836,0.9783,-0.1449,-0.0268,0.989
0.474763692,0.9768,-0.1446,-0.0284,0.988
0.478986769,0.9770,-0.1425,-0.0264,0.988
0.48264,0.9758,-0.1400,-0.0249,0.986
0.483199692,0.9746,-0.1388,-0.0225,0.985
0.485082846,0.9741,-0.1363,-0.0212,0.984
0.487412308,0.9741,-0.1370,-0.0203,0.984
0.489845615,0.9749,-0.1370,-0.0196,0.985
0.494427461,0.9741,-0.1363,-0.0186,0.984
0.495276077,0.9746,-0.1361,-0.0186,0.984
0.497105923,0.9739,-0.1358,-0.0142,0.983
0.49916,0.9744,-0.1393,-0.0128,0.984
0.501872077,0.9756,-0.1402,-0.0117,0.986
0.507306769,0.9768,-0.1425,-0.0112,0.987
0.509664,0.9793,-0.1449,-0.0100,0.990
0.510335692,0.9809,-0.1481,-0.0093,0.992
0.511787154,0.9841,-0.1517,-0.0086,0.996
0.514632077,0.9853,-0.1534,-0.0093,0.997
0.519789308,0.9878,-0.1546,-0.0091,1.000
0.520658769,0.9900,-0.1568,-0.0095,1.002
0.522655384,0.9907,-0.1600,-0.0095,1.004
0.526451769,0.9919,-0.1615,-0.0095,1.005
0.533402154,0.9926,-0.1607,-0.0095,1.006
0.534297538,0.9942,-0.1607,-0.0107,1.007
0.534815077,0.9968,-0.1605,-0.0128,1.010
0.537004,0.9956,-0.1612,-0.0147,1.009
0.537576384,0.9944,-0.1605,-0.0188,1.007
0.539509846,0.9956,-0.1586,-0.0203,1.008
0.542721538,0.9944,-0.1581,-0.0240,1.007
0.544731769,0.9932,-0.1563,-0.0264,1.006
0.547872615,0.9924,-0.1570,-0.0279,1.005
0.551112308,0.9905,-0.1539,-0.0289,1.003
0.552933231,0.9886,-0.1530,-0.0310,1.001
0.554795077,0.9883,-0.1498,-0.0345,1.000
0.557538154,0.9865,-0.1493,-0.0366,0.998
0.561402846,0.9861,-0.1474,-0.0366,0.998
0.562309,0.9837,-0.1449,-0.0371,0.995
0.566193923,0.9805,-0.1432,-0.0364,0.992
0.568266846,0.9800,-0.1390,-0.0354,0.990
0.569851154,0.9800,-0.1370,-0.0347,0.990
0.572568923,0.9778,-0.1339,-0.0313,0.987
0.574701,0.9785,-0.1309,-0.0310,0.988
0.577398538,0.9760,-0.1297,-0.0266,0.985
0.582262846,0.9753,-0.1278,-0.0245,0.984
0.584494461,0.9760,-0.1285,-0.0198,0.985
0.585345,0.9765,-0.1268,-0.0140,0.985
0.587304,0.9778,-0.1297,-0.0079,0.986
0.590275384,0.9807,-0.1321,-0.0030,0.990
0.592553231,0.9837,-0.1356,0.0031,0.993
0.595538769,0.9851,-0.1390,0.0094,0.995
0.598614154,0.9876,-0.1412,0.0134,0.998
0.600642231,0.9902,-0.1444,0.0180,1.001
0.603968692,0.9919,-0.1478,0.0199,1.003
0.606425846,0.9942,-0.1488,0.0231,1.006
0.607885538,0.9949,-0.1510,0.0270,1.007
0.612195461,0.9961,-0.1534,0.0272,1.008
0.614596077,0.9956,-0.1539,0.0299,1.008
0.615153231,0.9956,-0.1549,0.0295,1.008
0.617592615,0.9963,-0.1558,0.0299,1.009
0.620164308,0.9956,-0.1570,0.0295,1.008
0.622550846,0.9966,-0.1568,0.0285,1.009
0.625913615,0.9973,-0.1549,0.0265,1.010
0.631383461,0.9946,-0.1534,0.0231,1.007
0.632435154,0.9934,-0.1542,0.0178,1.005
0.632861923,0.9923,-0.1512,0.0170,1.004
0.645728615,0.9898,-0.1483,0.0134,1.001
0.646725846,0.9881,-0.1476,0.0082,0.999
0.647208,0.9881,-0.1486,0.0006,0.999
0.647571692,0.9865,-0.1478,-0.0039,0.998
0.647928384,0.9839,-0.1476,-0.0093,0.995
0.648539154,0.9846,-0.1486,-0.0117,0.996
0.650665615,0.9841,-0.1488,-0.0166,0.995
0.652547769,0.9821,-0.1481,-0.0196,0.993
0.655383461,0.9832,-0.1488,-0.0222,0.995
0.659116384,0.9844,-0.1490,-0.0279,0.996
0.667199692,0.9844,-0.1512,-0.0313,0.996
0.668454461,0.9851,-0.1510,-0.0345,0.997
0.668857923,0.9839,-0.1505,-0.0364,0.996
0.669204692,0.9817,-0.1500,-0.0394,0.994
0.672880923,0.9827,-0.1507,-0.0410,0.995
0.673686538,0.9812,-0.1514,-0.0438,0.994
0.674971461,0.9809,-0.1486,-0.0442,0.993
0.677884384,0.9809,-0.1481,-0.0457,0.993
0.680861923,0.9797,-0.1486,-0.0457,0.992
0.684263077,0.9778,-0.1493,-0.0466,0.990
0.686751692,0.9765,-0.1483,-0.0459,0.989
0.688599461,0.9756,-0.1451,-0.0476,0.987
0.691034538,0.9753,-0.1453,-0.0459,0.987
0.693455692,0.9751,-0.1439,-0.0466,0.987
0.696256923,0.9739,-0.1434,-0.0450,0.985
0.697876923,0.9737,-0.1437,-0.0452,0.985
0.700892308,0.9737,-0.1446,-0.0430,0.985
0.703285308,0.9719,-0.1453,-0.0420,0.984
0.706447384,0.9719,-0.1453,-0.0398,0.984
0.707874154,0.9724,-0.1456,-0.0361,0.984
0.710468,0.9732,-0.1456,-0.0335,0.985
0.713079461,0.9724,-0.1458,-0.0286,0.984
0.718036923,0.9741,-0.1476,-0.0279,0.986
0.718853846,0.9751,-0.1481,-0.0274,0.987
0.721132,0.9753,-0.1476,-0.0259,0.987
0.723061231,0.9763,-0.1478,-0.0225,0.988
0.725518461,0.9785,-0.1510,-0.0212,0.990
0.731666154,0.9795,-0.1507,-0.0205,0.991
0.732702461,0.9807,-0.1526,-0.0176,0.993
0.734171154,0.9830,-0.1539,-0.0156,0.995
0.736585538,0.9861,-0.1546,-0.0140,0.998
0.738817615,0.9883,-0.1561,-0.0124,1.001
0.747093923,0.9893,-0.1583,-0.0098,1.002
0.748209231,0.9893,-0.1591,-0.0093,1.002
0.748658846,0.9924,-0.1600,-0.0075,1.005
0.749057923,0.9939,-0.1619,-0.0056,1.007
0.752843769,0.9973,-0.1647,-0.0049,1.011
0.754211769,1.0000,-0.1656,-0.0039,1.014
0.755757231,1.0022,-0.1654,-0.0023,1.016
0.759358769,1.0037,-0.1651,-0.0007,1.017
0.761696384,1.0056,-0.1649,-0.0024,1.019
0.763914154,1.0044,-0.1663,-0.0023,1.018
0.765819154,1.0051,-0.1649,-0.0037,1.019
0.768607384,1.0024,-0.1644,-0.0047,1.016
0.770739692,1.0019,-0.1637,-0.0063,1.015
0.773580384,1.0010,-0.1639,-0.0079,1.014
0.776511077,0.9979,-0.1615,-0.0081,1.011
0.778717,0.9958,-0.1607,-0.0071,1.009
0.782331461,0.9939,-0.1595,-0.0088,1.007
0.782973923,0.9919,-0.1568,-0.0086,1.004
0.786087692,0.9881,-0.1546,-0.0107,1.000
0.788278461,0.9851,-0.1534,-0.0117,0.997
0.793103384,0.9837,-0.1500,-0.0117,0.995
0.793744923,0.9809,-0.1505,-0.0140,0.993
0.796303461,0.9788,-0.1488,-0.0156,0.990
0.799093308,0.9749,-0.1470,-0.0147,0.986
0.801260308,0.9741,-0.1463,-0.0152,0.985
0.804330231,0.9737,-0.1458,-0.0137,0.985
0.806967384,0.9751,-0.1444,-0.0144,0.986
0.808703154,0.9732,-0.1444,-0.0128,0.984
0.811140615,0.9719,-0.1432,-0.0135,0.983
0.814442538,0.9719,-0.1439,-0.0149,0.983
0.816289231,0.9724,-0.1442,-0.0171,0.983
0.818597923,0.9707,-0.1442,-0.0149,0.981
0.823400692,0.9724,-0.1434,-0.0140,0.983
0.824210461,0.9727,-0.1430,-0.0119,0.983
0.826519769,0.9741,-0.1437,-0.0105,0.985
0.832498846,0.9758,-0.1434,-0.0083,0.986
0.833351692,0.9778,-0.1446,-0.0071,0.988
0.833746231,0.9814,-0.1419,-0.0063,0.992
0.837922769,0.9834,-0.1432,-0.0100,0.994
0.851489231,0.9837,-0.1439,-0.0081,0.994
