time,gFx,gFy,gFz,TgF
0.311490692,0.9348,-0.0044,0.2235,0.961
0.312811384,0.9336,-0.0021,0.2281,0.961
0.315502769,0.9321,-0.0042,0.2319,0.961
0.317770461,0.9287,-0.0030,0.2335,0.958
0.321154077,0.9280,-0.0002,0.2307,0.956
0.332797538,0.9313,-0.0019,0.2305,0.959
0.333330384,0.9353,-0.0017,0.2247,0.962
0.333624231,0.9424,-0.0010,0.2156,0.967
0.333965461,0.9509,0.0016,0.2114,0.974
0.334226077,0.9511,0.0065,0.2070,0.973
0.335757846,0.9490,0.0158,0.2076,0.972
0.338086154,0.9516,0.0239,0.2117,0.975
0.342302461,0.9534,0.0288,0.2175,0.978
0.342849846,0.9580,0.0326,0.2224,0.984
0.346090769,0.9583,0.0360,0.2263,0.985
0.348212231,0.9583,0.0360,0.2332,0.987
0.350701231,0.9560,0.0316,0.2374,0.986
0.353535615,0.9516,0.0280,0.2412,0.982
0.355844231,0.9495,0.0239,0.2468,0.981
0.358348231,0.9470,0.0173,0.2552,0.981
0.360797846,0.9483,0.0141,0.2647,0.985
0.363506154,0.9490,0.0097,0.2722,0.987
0.366607,0.9506,0.0046,0.2787,0.991
0.368291307,0.9511,0.0026,0.2803,0.992
0.371257846,0.9534,0.0000,0.2828,0.994
0.373283692,0.9541,-0.0017,0.2871,0.996
0.375975,0.9534,-0.0024,0.2955,0.998
0.378431923,0.9555,-0.0037,0.3009,1.002
0.380734461,0.9585,-0.0037,0.3023,1.005
0.383554769,0.9629,-0.0058,0.3045,1.010
0.386323307,0.9695,-0.0093,0.2980,1.014
0.398982461,0.9746,-0.0117,0.2889,1.017
0.399724538,0.9783,-0.0095,0.2806,1.018
0.400120538,0.9800,-0.0075,0.2694,1.016
0.400539692,0.9846,-0.0063,0.2571,1.018
0.400919,0.9900,-0.0024,0.2471,1.020
0.401285461,0.9944,0.0001,0.2374,1.022
0.404183,0.9949,0.0021,0.2286,1.021
0.407299384,0.9893,0.0029,0.2207,1.014
0.411679307,0.9841,0.0023,0.2139,1.007
0.412435615,0.9760,0.0069,0.2110,0.999
0.413962692,0.9675,0.0085,0.2078,0.990
0.416535692,0.9623,0.0118,0.2107,0.985
0.419052923,0.9551,0.0148,0.2088,0.978
0.441030769,0.9521,0.0143,0.2078,0.975
0.441921154,0.9516,0.0174,0.2100,0.975
0.442315,0.9492,0.0183,0.2144,0.973
0.442793538,0.9467,0.0219,0.2168,0.971
0.443190077,0.9414,0.0223,0.2217,0.967
0.443552615,0.9385,0.0236,0.2224,0.965
0.443919307,0.9380,0.0255,0.2217,0.964
0.444288538,0.9365,0.0283,0.2195,0.962
0.444655923,0.9382,0.0292,0.2154,0.963
0.445075923,0.9385,0.0272,0.2137,0.963
0.450190692,0.9421,0.0285,0.2149,0.967
0.450671384,0.9588,0.0288,0.2415,0.989
0.453217154,0.9685,0.0288,0.2481,1.000
0.454049538,0.9770,0.0255,0.2552,1.010
0.456635384,0.9817,0.0202,0.2584,1.015
0.459358384,0.9868,0.0141,0.2582,1.020
0.461591615,0.9890,0.0109,0.2591,1.022
0.464891307,0.9858,0.0087,0.2633,1.020
0.467897154,0.9841,0.0082,0.2722,1.021
0.469701846,0.9837,0.0097,0.2771,1.022
0.472285846,0.9834,0.0136,0.2824,1.023
0.473943615,0.9758,0.0195,0.2864,1.017
0.477907384,0.9716,0.0255,0.2874,1.014
0.479331692,0.9690,0.0300,0.2911,1.012
0.481819307,0.9644,0.0309,0.2901,1.008
0.484481231,0.9644,0.0292,0.2831,1.005
0.486583,0.9644,0.0251,0.2767,1.004
0.489319,0.9648,0.0195,0.2722,1.003
0.491896,0.9648,0.0134,0.2706,1.002
0.494243923,0.9623,0.0121,0.2684,0.999
0.497092615,0.9607,0.0053,0.2617,0.996
0.503652231,0.9558,0.0011,0.2584,0.990
0.504501461,0.9539,0.0000,0.2576,0.988
0.504874154,0.9485,0.0004,0.2610,0.984
0.506900923,0.9483,0.0000,0.2640,0.984
0.527734154,0.9438,-0.0037,0.2694,0.981
0.528772307,0.9429,-0.0049,0.2762,0.983
0.529189846,0.9416,-0.0083,0.2801,0.982
0.529581769,0.9397,-0.0105,0.2796,0.980
0.529927307,0.9375,-0.0154,0.2782,0.978
0.530293154,0.9311,-0.0195,0.2752,0.971
0.530809231,0.9238,-0.0212,0.2713,0.963
0.531192538,0.9218,-0.0247,0.2657,0.960
0.531545769,0.9171,-0.0266,0.2622,0.954
0.531896615,0.9145,-0.0300,0.2566,0.950
0.536740231,0.9138,-0.0320,0.2540,0.949
0.537093769,0.9118,-0.0342,0.2481,0.946
0.540196846,0.9031,-0.0384,0.2393,0.935
0.542231,0.8964,-0.0430,0.2291,0.926
0.546956923,0.8908,-0.0459,0.2247,0.920
0.547614077,0.8910,-0.0479,0.2237,0.920
0.549402461,0.8940,-0.0520,0.2227,0.923
0.552244846,0.9023,-0.0520,0.2235,0.931
0.554859307,0.9080,-0.0557,0.2166,0.935
0.557496923,0.9145,-0.0603,0.2132,0.941
0.559639615,0.9211,-0.0640,0.2121,0.947
0.562254461,0.9269,-0.0711,0.2070,0.952
0.564571692,0.9375,-0.0787,0.2007,0.962
0.567669154,0.9458,-0.0857,0.1890,0.968
0.569297231,0.9506,-0.0916,0.1751,0.971
0.573409538,0.9553,-0.0975,0.1655,0.974
0.574622154,0.9604,-0.1016,0.1541,0.978
0.576973154,0.9702,-0.1050,0.1485,0.987
0.579778154,0.9785,-0.1073,0.1469,0.995
0.582254154,0.9795,-0.1046,0.1494,0.996
0.585368307,0.9821,-0.1060,0.1504,0.999
0.588071923,0.9863,-0.1043,0.1472,1.003
0.589826692,0.9893,-0.1046,0.1436,1.005
0.592796846,0.9890,-0.1024,0.1382,1.004
0.595023307,0.9868,-0.0975,0.1311,1.000
0.597278384,0.9863,-0.1009,0.1299,1.000
0.604179,0.9841,-0.0990,0.1282,0.997
0.604850077,0.9876,-0.0957,0.1318,1.001
0.605243307,0.9939,-0.0960,0.1320,1.007
0.610869154,1.0027,-0.0978,0.1338,1.016
0.611477538,1.0103,-0.0999,0.1371,1.024
0.625353538,1.0161,-0.1006,0.1404,1.031
0.626288538,1.0212,-0.1011,0.1445,1.036
0.626902077,1.0301,-0.1038,0.1526,1.046
0.627244307,1.0310,-0.1029,0.1592,1.048
0.627582384,1.0308,-0.1006,0.1655,1.049
0.628003307,1.0308,-0.0999,0.1658,1.049
0.628325154,1.0317,-0.0987,0.1690,1.050
0.633037461,1.0293,-0.0965,0.1694,1.048
