time,gFx,gFy,gFz,TgF
0.002753846,0.9565,0.0986,0.2845,1.003
0.003259307,0.9551,0.0966,0.2843,1.001
0.003667384,0.9558,0.0986,0.2811,1.001
0.004023,0.9531,0.1003,0.2750,0.997
0.009218384,0.9518,0.1010,0.2701,0.995
0.00968923,0.9492,0.0996,0.2647,0.990
0.010062461,0.9473,0.1017,0.2606,0.988
0.02367323,0.9443,0.1040,0.2559,0.984
0.024233461,0.9418,0.1022,0.2530,0.981
0.02460923,0.9404,0.1030,0.2496,0.978
0.024959384,0.9375,0.1030,0.2464,0.975
0.02532923,0.9334,0.1026,0.2428,0.970
0.025691,0.9353,0.1013,0.2386,0.971
0.027948,0.9331,0.0986,0.2317,0.966
0.032414384,0.9321,0.0957,0.2249,0.964
0.056830076,0.9299,0.0923,0.2183,0.960
0.057406384,0.9282,0.0917,0.2144,0.957
0.057806153,0.9280,0.0912,0.2132,0.956
0.058252307,0.9285,0.0901,0.2191,0.958
0.058657153,0.9274,0.0912,0.2244,0.959
0.059250076,0.9285,0.0915,0.2315,0.961
0.059635923,0.9289,0.0924,0.2424,0.964
0.060027,0.9329,0.0935,0.2508,0.971
0.060395,0.9360,0.0920,0.2625,0.976
0.060758384,0.9382,0.0928,0.2722,0.981
0.061119,0.9399,0.0935,0.2801,0.985
0.061487615,0.9441,0.0945,0.2857,0.991
0.065874769,0.9485,0.0969,0.2871,0.996
0.066311384,0.9518,0.0998,0.2848,0.999
0.071394153,0.9570,0.1017,0.2762,1.001
0.071963,0.9629,0.1050,0.2689,1.005
0.072314076,0.9675,0.1045,0.2586,1.007
0.075926153,0.9712,0.1030,0.2515,1.009
0.081456846,0.9741,0.0996,0.2452,1.009
0.081826153,0.9749,0.0979,0.2479,1.011
0.082954461,0.9749,0.0984,0.2501,1.011
0.085414076,0.9704,0.0994,0.2508,1.007
0.088242461,0.9658,0.1013,0.2586,1.005
0.090530153,0.9619,0.1033,0.2650,1.003
0.093909538,0.9595,0.1062,0.2699,1.002
0.096218153,0.9590,0.1076,0.2750,1.003
0.106750461,0.9588,0.1074,0.2747,1.003
0.107483,0.9590,0.1108,0.2713,1.003
0.107875307,0.9607,0.1106,0.2642,1.003
0.108266153,0.9644,0.1118,0.2547,1.004
0.108647307,0.9670,0.1122,0.2459,1.004
0.112038461,0.9665,0.1106,0.2325,1.000
0.11326923,0.9678,0.1086,0.2232,0.999
0.116376615,0.9660,0.1062,0.2173,0.996
0.138730692,0.9634,0.1054,0.2146,0.993
0.139395615,0.9583,0.1071,0.2132,0.988
0.139883923,0.9558,0.1071,0.2156,0.986
0.140312307,0.9548,0.1106,0.2224,0.987
0.140698384,0.9546,0.1110,0.2293,0.988
0.141101846,0.9551,0.1131,0.2344,0.990
0.141554153,0.9565,0.1138,0.2408,0.993
0.141922769,0.9572,0.1131,0.2484,0.995
0.142305769,0.9583,0.1115,0.2591,0.999
0.142670153,0.9619,0.1096,0.2630,1.003
0.145972615,0.9639,0.1062,0.2735,1.008
0.148120615,0.9656,0.1064,0.2815,1.011
0.148607384,0.9656,0.1040,0.2857,1.012
0.151647615,0.9688,0.1071,0.2892,1.017
0.153584538,0.9675,0.1079,0.2867,1.015
0.156111384,0.9683,0.1050,0.2848,1.015
0.15862923,0.9719,0.1026,0.2815,1.017
0.161887307,0.9716,0.1022,0.2722,1.014
0.164534076,0.9716,0.1035,0.2652,1.012
0.166043384,0.9697,0.1015,0.2545,1.008
0.168359307,0.9716,0.1001,0.2428,1.006
0.171035692,0.9709,0.0991,0.2344,1.004
0.173825846,0.9704,0.1001,0.2254,1.001
0.176372923,0.9688,0.0991,0.2200,0.998
0.178614153,0.9660,0.0982,0.2110,0.994
0.181358692,0.9604,0.0964,0.2070,0.987
0.183944538,0.9595,0.0933,0.2041,0.985
0.187635,0.9621,0.0961,0.2053,0.988
0.188748923,0.9585,0.0957,0.2019,0.984
0.191458076,0.9592,0.0959,0.2002,0.985
0.193924923,0.9590,0.0971,0.1951,0.983
0.207976846,0.9590,0.0973,0.1885,0.982
0.208531692,0.9607,0.0996,0.1790,0.982
0.208895384,0.9629,0.1008,0.1662,0.982
0.209246769,0.9648,0.1001,0.1523,0.982
0.209606692,0.9632,0.1001,0.1423,0.979
0.209979923,0.9619,0.1020,0.1336,0.977
0.211623384,0.9623,0.1030,0.1226,0.976
0.214383307,0.9597,0.1033,0.1140,0.972
0.245365769,0.9553,0.1033,0.1064,0.967
0.245839384,0.9570,0.1035,0.1049,0.968
0.246158076,0.9592,0.1062,0.1069,0.971
0.246528615,0.9604,0.1071,0.1130,0.973
0.246934461,0.9595,0.1074,0.1177,0.973
0.247478076,0.9595,0.1101,0.1250,0.974
0.247864923,0.9570,0.1101,0.1331,0.973
0.248233846,0.9583,0.1096,0.1420,0.975
0.248598153,0.9604,0.1135,0.1497,0.979
0.248953769,0.9660,0.1120,0.1557,0.985
0.249343615,0.9685,0.1103,0.1594,0.988
0.249714153,0.9695,0.1094,0.1618,0.989
0.250078461,0.9721,0.1074,0.1624,0.991
0.250445538,0.9719,0.1052,0.1621,0.991
0.254204538,0.9714,0.1047,0.1611,0.990
0.254689153,0.9690,0.1050,0.1636,0.988
0.257130153,0.9663,0.1040,0.1660,0.986
0.260479615,0.9646,0.1045,0.1673,0.985
0.261859384,0.9632,0.1084,0.1658,0.983
0.264946461,0.9609,0.1110,0.1641,0.981
0.266800307,0.9614,0.1155,0.1616,0.982
0.269716307,0.9607,0.1162,0.1590,0.981
0.272863,0.9634,0.1140,0.1592,0.983
0.275270384,0.9658,0.1152,0.1572,0.985
0.276824,0.9685,0.1131,0.1555,0.987
0.279408615,0.9719,0.1131,0.1545,0.991
0.282752538,0.9756,0.1138,0.1550,0.994
0.285636307,0.9797,0.1131,0.1553,0.998
