time,gFx,gFy,gFz,TgF
0.159476846,0.9478,-0.0650,0.2884,0.993
0.160630769,0.9455,-0.0606,0.2876,0.990
0.163369538,0.9450,-0.0566,0.2813,0.988
0.172959923,0.9418,-0.0522,0.2767,0.983
0.173749231,0.9220,-0.0489,0.2713,0.962
0.174263077,0.9211,-0.0435,0.2689,0.961
0.175884615,0.9341,-0.0398,0.2762,0.975
0.176623692,0.9334,-0.0442,0.2803,0.976
0.178229538,0.9341,-0.0469,0.2874,0.978
0.181066769,0.9338,-0.0479,0.2913,0.979
0.183302154,0.9329,-0.0508,0.2892,0.978
0.186960231,0.9321,-0.0518,0.2831,0.976
0.189246384,0.9272,-0.0486,0.2811,0.970
0.190763923,0.9201,-0.0471,0.2755,0.962
0.193278154,0.9162,-0.0459,0.2740,0.957
0.195864231,0.9099,-0.0459,0.2745,0.952
0.198683,0.9091,-0.0473,0.2762,0.951
0.201523077,0.9111,-0.0471,0.2780,0.954
0.204025769,0.9148,-0.0484,0.2806,0.958
0.205824308,0.9174,-0.0522,0.2782,0.960
0.208457846,0.9184,-0.0520,0.2767,0.961
0.210935692,0.9182,-0.0535,0.2747,0.960
0.213541769,0.9164,-0.0525,0.2747,0.958
0.216248231,0.9148,-0.0542,0.2722,0.956
0.219354692,0.9148,-0.0550,0.2684,0.955
0.222456308,0.9189,-0.0554,0.2669,0.958
0.223988923,0.9213,-0.0557,0.2642,0.960
0.225984231,0.9223,-0.0557,0.2638,0.961
0.228577231,0.9241,-0.0571,0.2625,0.962
0.232497769,0.9264,-0.0589,0.2617,0.964
0.233914769,0.9282,-0.0603,0.2630,0.967
0.235978384,0.9301,-0.0596,0.2633,0.968
0.238778384,0.9348,-0.0591,0.2630,0.973
0.241292538,0.9365,-0.0599,0.2625,0.974
0.243655,0.9429,-0.0587,0.2638,0.981
0.246167384,0.9450,-0.0647,0.2584,0.982
0.249390384,0.9458,-0.0696,0.2533,0.982
0.251198077,0.9527,-0.0755,0.2489,0.988
0.261454692,0.9483,-0.0764,0.2424,0.982
0.262354769,0.9436,-0.0804,0.2325,0.975
0.262883615,0.9448,-0.0869,0.2283,0.976
0.263412615,0.9490,-0.0926,0.2244,0.980
0.263819308,0.9499,-0.0975,0.2200,0.980
0.26656,0.9529,-0.1002,0.2186,0.983
0.269631384,0.9555,-0.1041,0.2205,0.986
0.271468923,0.9595,-0.1060,0.2239,0.991
0.274155,0.9623,-0.1080,0.2239,0.994
0.278027923,0.9644,-0.1085,0.2224,0.996
0.279346385,0.9656,-0.1087,0.2230,0.997
0.281603692,0.9680,-0.1097,0.2205,0.999
0.284743385,0.9695,-0.1053,0.2230,1.000
0.286295615,0.9744,-0.1050,0.2219,1.005
0.288926769,0.9785,-0.1038,0.2198,1.008
0.292070769,0.9809,-0.1016,0.2242,1.011
0.293984615,0.9912,-0.1018,0.2273,1.022
0.296902692,0.9995,-0.1043,0.2276,1.030
0.298963077,1.0066,-0.1038,0.2298,1.038
0.301652538,1.0073,-0.1041,0.2300,1.038
0.304526692,1.0105,-0.1048,0.2300,1.042
0.308247077,1.0142,-0.1058,0.2310,1.046
0.309020538,1.0179,-0.1053,0.2310,1.049
0.311439615,1.0198,-0.1058,0.2307,1.051
0.314018385,1.0257,-0.1041,0.2310,1.057
0.316969846,1.0291,-0.1031,0.2300,1.059
0.319605231,1.0322,-0.1018,0.2271,1.062
0.323165769,1.0354,-0.1034,0.2276,1.065
0.324274769,1.0408,-0.0997,0.2303,1.071
0.327061154,1.0413,-0.0985,0.2359,1.072
0.329187308,1.0440,-0.0975,0.2437,1.076
0.331635,1.0523,-0.0978,0.2513,1.086
0.334098461,1.0518,-0.0931,0.2526,1.086
0.337489154,1.0538,-0.0911,0.2569,1.088
0.339231615,1.0569,-0.0901,0.2589,1.092
0.342559923,1.0627,-0.0901,0.2617,1.098
0.344269846,1.0638,-0.0877,0.2628,1.099
0.346759385,1.0674,-0.0857,0.2642,1.103
0.351177769,1.0667,-0.0877,0.2647,1.103
0.353514461,1.0652,-0.0845,0.2674,1.102
0.360657538,1.0611,-0.0838,0.2679,1.098
0.361984538,1.0611,-0.0833,0.2720,1.099
0.362684308,1.0615,-0.0829,0.2759,1.100
0.363188615,1.0580,-0.0776,0.2794,1.097
0.373651692,1.0479,-0.0728,0.2806,1.087
0.374643692,1.0433,-0.0724,0.2801,1.083
0.375208846,1.0384,-0.0701,0.2777,1.077
0.375628538,1.0349,-0.0687,0.2735,1.073
0.376049846,1.0322,-0.0680,0.2701,1.069
0.377773769,1.0228,-0.0645,0.2630,1.058
0.389007,1.0177,-0.0647,0.2589,1.052
0.389912846,1.0164,-0.0628,0.2533,1.049
0.390409461,1.0122,-0.0631,0.2471,1.044
0.390871385,1.0054,-0.0635,0.2459,1.037
0.391332,0.9988,-0.0650,0.2417,1.030
0.391996308,0.9946,-0.0680,0.2368,1.025
0.396362769,0.9863,-0.0684,0.2312,1.015
0.398957846,0.9883,-0.0743,0.2268,1.017
0.399993231,0.9910,-0.0804,0.2188,1.018
0.402395,0.9865,-0.0773,0.2251,1.015
0.405031615,0.9795,-0.0784,0.2295,1.009
0.408388538,0.9770,-0.0787,0.2288,1.007
0.411478385,0.9781,-0.0789,0.2247,1.007
0.413542385,0.9870,-0.0818,0.2230,1.015
0.415368308,1.0014,-0.0843,0.2166,1.028
0.417694692,1.0159,-0.0904,0.2168,1.043
0.420671308,1.0242,-0.0941,0.2170,1.051
0.422567308,1.0364,-0.0967,0.2188,1.064
0.425702692,1.0489,-0.0990,0.2146,1.075
0.427942461,1.0415,-0.0955,0.2088,1.067
0.429900923,1.0479,-0.0936,0.2032,1.071
0.432365461,1.0613,-0.0953,0.1968,1.084
0.434734769,1.0640,-0.0931,0.1941,1.086
0.437520308,1.0711,-0.0909,0.2037,1.094
0.440536615,1.0767,-0.0889,0.2100,1.101
0.442556,1.0797,-0.0867,0.2179,1.105
0.446653231,1.0809,-0.0874,0.2337,1.109
0.448741231,1.0867,-0.0904,0.2412,1.117
0.450629154,1.0943,-0.0892,0.2415,1.124
0.457222769,1.0978,-0.0887,0.2415,1.128
0.458309154,1.0978,-0.0892,0.2503,1.129
0.458784923,1.0924,-0.0836,0.2615,1.126
0.459812,1.0872,-0.0796,0.2747,1.124
0.469257846,1.0878,-0.0764,0.2864,1.127
0.470283,1.0872,-0.0769,0.2982,1.130
0.470870385,1.0838,-0.0726,0.3153,1.131
0.471336538,1.0777,-0.0715,0.3211,1.127
0.473907308,1.0716,-0.0631,0.3326,1.124
0.476177538,1.0667,-0.0559,0.3383,1.120
0.477704923,1.0669,-0.0528,0.3456,1.123
0.480233154,1.0687,-0.0464,0.3481,1.125
0.482861231,1.0618,-0.0417,0.3434,1.117
0.486759,1.0575,-0.0364,0.3375,1.111
0.488286769,1.0531,-0.0335,0.3277,1.103
0.490401154,1.0477,-0.0279,0.3277,1.098
0.492985538,1.0457,-0.0203,0.3288,1.096
0.495340231,1.0438,-0.0184,0.3400,1.098
0.498482692,1.0403,-0.0124,0.3537,1.099
0.503048846,1.0410,-0.0030,0.3663,1.104
0.503692308,1.0386,0.0069,0.3798,1.106
0.505615,1.0335,0.0185,0.3977,1.107
0.508986154,1.0277,0.0204,0.4096,1.106
0.510539308,1.0223,0.0209,0.4187,1.105
0.512970461,1.0100,0.0405,0.4350,1.100
0.516260923,0.9983,0.0593,0.4460,1.095
0.519642385,0.9902,0.0761,0.4565,1.093
0.520740923,0.9851,0.0844,0.4624,1.091
0.523186385,0.9825,0.0893,0.4743,1.095
0.52578,0.9765,0.0866,0.4853,1.094
0.528237538,0.9641,0.0822,0.4958,1.087
0.531680846,0.9495,0.0768,0.5065,1.079
0.534000923,0.9329,0.0724,0.5124,1.067
0.535575923,0.9164,0.0703,0.5137,1.053
0.539132231,0.8989,0.0707,0.5102,1.036
0.540551385,0.8849,0.0724,0.5025,1.020
0.543368615,0.8715,0.0796,0.4902,1.003
0.546623385,0.8600,0.0917,0.4783,0.988
0.549839923,0.8527,0.1028,0.4611,0.975
0.550813231,0.8434,0.1131,0.4448,0.960
0.557038077,0.8395,0.1199,0.4267,0.949
0.558142154,0.8432,0.1240,0.4162,0.948
0.558667077,0.8481,0.1269,0.4196,0.955
0.561759615,0.8461,0.1271,0.4166,0.952
0.569894769,0.8426,0.1262,0.4047,0.943
0.571054692,0.8603,0.1184,0.3952,0.954
0.571617769,0.8815,0.1162,0.3773,0.966
0.572344308,0.8954,0.1143,0.3525,0.969
0.576303385,0.9091,0.1113,0.3263,0.972
0.577475385,0.9231,0.1066,0.2967,0.975
0.579636231,0.9436,0.0979,0.2694,0.986
0.580945846,0.9576,0.0840,0.2405,0.991
0.583618692,0.9709,0.0722,0.2163,0.997
0.586115308,0.9800,0.0563,0.1880,0.999
0.589073461,0.9881,0.0434,0.1560,1.001
0.591202385,0.9954,0.0326,0.1308,1.004
0.594118077,0.9995,0.0187,0.1179,1.007
0.597354769,1.0105,0.0038,0.1103,1.017
0.599776231,1.0220,-0.0137,0.1059,1.028
0.601354692,1.0347,-0.0300,0.1013,1.040
0.603666154,1.0452,-0.0482,0.1047,1.052
0.607318692,1.0531,-0.0608,0.1076,1.060
0.610244308,1.0543,-0.0701,0.1243,1.064
0.613175385,1.0494,-0.0755,0.1406,1.061
0.615860615,1.0435,-0.0841,0.1567,1.059
0.617,1.0415,-0.0918,0.1653,1.059
0.619901538,1.0450,-0.0997,0.1694,1.063
0.622458077,1.0555,-0.1116,0.1702,1.075
0.624235385,1.0624,-0.1226,0.1706,1.083
0.628259,1.0676,-0.1283,0.1667,1.088
0.628990385,1.0750,-0.1368,0.1609,1.096
0.631471308,1.0850,-0.1442,0.1550,1.105
0.634378154,1.0899,-0.1488,0.1492,1.110
0.638661231,1.0943,-0.1519,0.1457,1.114
0.639410154,1.0934,-0.1570,0.1429,1.114
0.641559923,1.0962,-0.1649,0.1455,1.118
0.644217231,1.1029,-0.1732,0.1494,1.126
0.646473846,1.1065,-0.1812,0.1509,1.131
0.649179385,1.1109,-0.1884,0.1480,1.136
0.653637769,1.1083,-0.1947,0.1464,1.135
0.655226077,1.1036,-0.1976,0.1487,1.131
0.658157231,1.1002,-0.1964,0.1550,1.128
0.658873846,1.0967,-0.1942,0.1631,1.126
0.662194077,1.0911,-0.1896,0.1734,1.121
0.668611923,1.0855,-0.1824,0.1804,1.115
0.669555923,1.0831,-0.1766,0.1851,1.113
0.670090385,1.0787,-0.1712,0.1890,1.108
0.672372923,1.0750,-0.1673,0.1919,1.105
0.682462692,1.0718,-0.1622,0.1953,1.102
0.683635,1.0631,-0.1558,0.2056,1.094
0.684250077,1.0627,-0.1463,0.2179,1.095
0.684749461,1.0638,-0.1376,0.2256,1.096
0.685208923,1.0631,-0.1272,0.2266,1.094
0.688824538,1.0569,-0.1134,0.2239,1.086
0.689797231,1.0466,-0.1016,0.2137,1.073
0.691982154,1.0326,-0.0918,0.2063,1.057
0.695011308,1.0268,-0.0820,0.1944,1.048
0.698828846,1.0200,-0.0715,0.1795,1.038
0.699987692,1.0073,-0.0623,0.1631,1.022
0.702086692,0.9975,-0.0530,0.1516,1.010
0.705014077,0.9844,-0.0525,0.1376,0.995
0.707549846,0.9724,-0.0486,0.1275,0.982
0.709191385,0.9576,-0.0454,0.1182,0.966
0.712188,0.9458,-0.0440,0.1150,0.954
0.714469231,0.9257,-0.0359,0.1198,0.934
0.71888,0.9103,-0.0261,0.1226,0.919
0.719901461,0.8954,-0.0193,0.1228,0.904
0.723026769,0.8777,-0.0156,0.1206,0.886
0.724293154,0.8703,-0.0139,0.1210,0.879
0.728474154,0.8708,-0.0102,0.1179,0.879
0.729219,0.8663,-0.0079,0.1073,0.873
0.732039077,0.8676,-0.0079,0.0998,0.873
0.734910769,0.8644,-0.0070,0.0947,0.870
0.737726154,0.8566,-0.0039,0.0859,0.861
0.739509538,0.8510,-0.0030,0.0727,0.854
0.742565231,0.8475,-0.0046,0.0670,0.850
0.745206769,0.8475,-0.0066,0.0595,0.850
0.747377154,0.8446,-0.0098,0.0458,0.846
0.750511923,0.8514,-0.0144,0.0329,0.852
0.756959615,0.8524,-0.0191,0.0170,0.853
0.758015,0.8451,-0.0244,0.0106,0.846
0.758547,0.8307,-0.0298,0.0060,0.831
0.759451,0.8270,-0.0364,0.0053,0.828
0.762919,0.8309,-0.0420,0.0036,0.832
0.772057154,0.8312,-0.0457,-0.0010,0.832
0.773446692,0.8295,-0.0494,-0.0044,0.831
0.773979308,0.8283,-0.0542,0.0087,0.830
0.774414692,0.8281,-0.0596,0.0165,0.830
0.774870077,0.8368,-0.0635,0.0243,0.840
0.778530769,0.8432,-0.0675,0.0253,0.846
0.779765461,0.8461,-0.0677,0.0194,0.849
0.782565154,0.8491,-0.0713,0.0206,0.852
0.785334692,0.8530,-0.0731,0.0236,0.856
0.788619077,0.8522,-0.0743,0.0234,0.856
0.790775077,0.8544,-0.0762,0.0192,0.858
0.794165846,0.8495,-0.0755,0.0075,0.853
0.796625538,0.8491,-0.0773,0.0090,0.853
0.797584,0.8491,-0.0784,0.0085,0.853
0.802256615,0.8527,-0.0780,0.0113,0.856
0.803491692,0.8512,-0.0745,0.0087,0.855
0.805705538,0.8551,-0.0699,0.0101,0.858
0.807930077,0.8586,-0.0645,0.0104,0.861
0.810068,0.8479,-0.0591,0.0062,0.850
0.812700231,0.8378,-0.0533,0.0067,0.839
0.816047077,0.8302,-0.0386,0.0072,0.831
0.820963385,0.8209,-0.0235,0.0055,0.821
0.822699692,0.8144,-0.0144,-0.0007,0.815
0.823220308,0.8132,-0.0039,-0.0049,0.813
0.825725846,0.8148,0.0041,-0.0019,0.815
0.827382077,0.8004,0.0043,-0.0056,0.800
0.831635615,0.7875,0.0053,0.0060,0.787
0.833591615,0.7804,0.0069,0.0087,0.780
0.834564538,0.7718,0.0082,0.0113,0.772
0.837190692,0.7640,0.0106,0.0092,0.764
0.840447077,0.7669,0.0151,0.0113,0.767
0.842753461,0.7667,0.0160,-0.0017,0.767
0.845629538,0.7789,0.0170,-0.0019,0.779
0.849985538,0.7855,0.0141,-0.0079,0.786
0.850751692,0.7962,0.0131,-0.0051,0.796
0.852847615,0.8011,0.0094,-0.0039,0.801
0.855101538,0.8043,0.0023,0.0050,0.804
0.857729461,0.8126,-0.0037,0.0106,0.813
0.860743923,0.8170,-0.0083,0.0018,0.817
0.866845154,0.8265,-0.0161,-0.0002,0.827
0.867830077,0.8317,-0.0200,-0.0039,0.832
0.868620231,0.8390,-0.0235,-0.0056,0.839
0.870366154,0.8479,-0.0296,-0.0039,0.848
0.879597769,0.8517,-0.0300,-0.0049,0.852
0.880889231,0.8568,-0.0279,-0.0026,0.857
0.881464615,0.8656,-0.0296,0.0006,0.866
0.881925538,0.8759,-0.0330,-0.0005,0.877
0.882515615,0.8854,-0.0364,-0.0019,0.886
0.886703385,0.8979,-0.0410,-0.0044,0.899
0.887694692,0.9067,-0.0440,-0.0032,0.908
0.892439692,0.9111,-0.0430,-0.0063,0.912
0.895053538,0.9155,-0.0422,-0.0186,0.917
0.895896,0.9229,-0.0442,-0.0156,0.924
0.897720538,0.9323,-0.0476,-0.0086,0.934
0.900670077,0.9397,-0.0510,-0.0066,0.941
0.902909538,0.9450,-0.0506,-0.0014,0.946
0.906770692,0.9460,-0.0506,0.0043,0.947
0.909321461,0.9495,-0.0508,0.0124,0.951
0.910435615,0.9504,-0.0525,0.0255,0.952
0.912863077,0.9499,-0.0525,0.0355,0.952
0.915526154,0.9504,-0.0518,0.0392,0.953
0.918087923,0.9516,-0.0508,0.0385,0.954
0.922591385,0.9541,-0.0484,0.0372,0.956
0.923300308,0.9588,-0.0449,0.0316,0.960
0.926088,0.9619,-0.0430,0.0194,0.963
0.928395692,0.9702,-0.0415,0.0113,0.971
0.931006154,0.9793,-0.0405,0.0018,0.980
0.933274385,0.9912,-0.0401,-0.0081,0.992
0.935427077,0.9979,-0.0389,-0.0117,0.999
0.939636231,1.0000,-0.0342,-0.0122,1.001
0.943234385,1.0007,-0.0315,-0.0103,1.001
0.943959,0.9975,-0.0264,-0.0079,0.998
0.946608,0.9954,-0.0228,-0.0079,0.996
0.948025769,0.9937,-0.0228,-0.0095,0.994
0.951545154,0.9919,-0.0222,-0.0115,0.992
0.953408846,0.9870,-0.0207,-0.0086,0.987
0.955749154,0.9844,-0.0215,-0.0030,0.985
0.958734461,0.9809,-0.0225,0.0013,0.981
0.965662385,0.9800,-0.0252,0.0090,0.980
0.966738385,0.9778,-0.0244,0.0150,0.978
0.967255615,0.9785,-0.0247,0.0248,0.979
0.968832,0.9817,-0.0276,0.0290,0.983
0.970748923,0.9914,-0.0288,0.0409,0.993
0.987970461,1.0115,-0.0284,0.0490,1.013
0.989163385,1.0196,-0.0279,0.0525,1.021
0.989651308,1.0230,-0.0330,0.0624,1.025
0.990163,1.0447,-0.0356,0.0749,1.048
0.990585846,1.0741,-0.0354,0.0905,1.078
0.991043692,1.0983,-0.0347,0.1033,1.104
0.991544231,1.1232,-0.0354,0.1157,1.130
0.991975308,1.1551,-0.0356,0.1262,1.163
0.993660923,1.1845,-0.0379,0.1306,1.192
0.999690077,1.2174,-0.0366,0.1369,1.226
1.001181154,1.2478,-0.0364,0.1416,1.256
1.001714077,1.2678,-0.0330,0.1404,1.276
1.003532846,1.2849,-0.0284,0.1359,1.292
1.005998769,1.2979,-0.0256,0.1367,1.305
1.009465231,1.3066,-0.0222,0.1331,1.314
1.012485538,1.3149,-0.0168,0.1291,1.321
1.014708923,1.3189,-0.0137,0.1223,1.325
1.017242769,1.3179,-0.0102,0.1071,1.322
1.019500538,1.3137,-0.0086,0.0912,1.317
1.022252,1.3096,-0.0030,0.0712,1.312
1.026464,1.3035,-0.0032,0.0495,1.304
1.027187077,1.2970,-0.0032,0.0295,1.297
1.030148538,1.2878,-0.0049,0.0090,1.288
1.031124,1.2797,-0.0068,-0.0071,1.280
1.035319,1.2700,-0.0100,-0.0200,1.270
1.038147692,1.2563,-0.0156,-0.0313,1.257
1.038789154,1.2439,-0.0195,-0.0391,1.245
1.041672,1.2355,-0.0264,-0.0401,1.236
1.045240846,1.2260,-0.0342,-0.0401,1.227
1.046148538,1.2197,-0.0440,-0.0382,1.221
1.048726077,1.2133,-0.0454,-0.0266,1.214
1.055753769,1.2045,-0.0300,-0.0073,1.205
1.057437154,1.2023,-0.0261,0.0206,1.203
1.058286077,1.2208,-0.0366,0.0448,1.222
1.059723692,1.2458,-0.0496,0.0490,1.248
1.076919615,1.2758,-0.0667,0.0519,1.279
1.077964,1.2973,-0.0850,0.0416,1.301
1.078520846,1.3135,-0.1024,0.0262,1.318
1.079066077,1.3249,-0.1097,0.0221,1.330
1.079539308,1.3252,-0.1146,0.0236,1.330
1.079968615,1.3233,-0.1216,0.0283,1.329
1.080612231,1.3273,-0.1241,0.0436,1.334
1.081030692,1.3445,-0.1246,0.0773,1.352
1.081486154,1.3592,-0.1368,0.1206,1.371
1.083747923,1.3769,-0.1444,0.1731,1.395
1.087444,1.3980,-0.1444,0.2491,1.427
1.089362769,1.3890,-0.1483,0.5715,1.509
1.091798692,1.3757,-0.2101,0.8782,1.646
1.094228846,1.3382,-0.1170,0.6574,1.495
1.097188846,1.3205,-0.0538,0.4646,1.401
1.099207308,1.3140,-0.0435,0.4022,1.375
1.101934385,1.2956,-0.0361,0.3803,1.351
1.105592308,1.2597,-0.0130,0.3441,1.306
1.109658077,1.2152,0.0272,0.3036,1.253
1.110353154,1.1598,0.0852,0.2617,1.192
1.111686077,1.1139,0.1345,0.2319,1.146
1.114481461,1.0787,0.1690,0.2074,1.111
1.118432,1.0506,0.1944,0.1844,1.084
1.119541154,1.0228,0.2107,0.1760,1.059
1.121934461,0.9979,0.2195,0.1774,1.037
1.124550077,0.9776,0.2191,0.1929,1.020
1.128524846,0.9665,0.2315,0.2887,1.035
1.129513769,0.9529,0.2484,0.4367,1.077
1.133412231,0.9369,0.2203,0.4841,1.077
1.134564231,0.9243,0.1719,0.4376,1.037
1.136927385,0.9124,0.1333,0.3409,0.983
1.141229769,0.8945,0.1106,0.2542,0.936
1.142580846,0.8803,0.0979,0.2037,0.909
1.144747923,0.8637,0.0866,0.1731,0.885
1.147465846,0.8409,0.0864,0.1590,0.860
1.150219923,0.8107,0.0908,0.1513,0.830
1.151818692,0.7936,0.0935,0.1580,0.815
1.154218692,0.7782,0.0928,0.1687,0.802
1.156842077,0.7694,0.0728,0.1872,0.795
1.164382154,0.7535,0.0490,0.2163,0.785
1.165346385,0.7357,0.0378,0.2279,0.771
1.165866154,0.7208,0.0260,0.2374,0.759
1.167370385,0.7140,0.0192,0.2437,0.755
1.191565154,0.7088,0.0155,0.2528,0.753
1.19276,0.7073,0.0160,0.2571,0.753
1.193250769,0.7105,0.0167,0.2650,0.759
1.193725769,0.7171,0.0165,0.2706,0.767
1.194176308,0.7224,0.0180,0.2767,0.774
1.194626461,0.7244,0.0316,0.2876,0.780
1.195081538,0.7220,0.0416,0.2997,0.783
1.195612923,0.6983,0.0933,0.3178,0.773
1.196042769,0.7032,0.1045,0.3276,0.783
1.196632538,0.7425,0.0614,0.3380,0.818
1.197083077,0.7777,0.0323,0.3553,0.856
1.197501154,0.8011,0.0141,0.3835,0.888
1.199817769,0.8300,-0.0117,0.4064,0.924
1.202152,0.8556,-0.0396,0.4299,0.958
1.205356231,0.8803,-0.0708,0.4343,0.984
1.208726077,0.9080,-0.0869,0.4472,1.016
1.210173461,0.9353,-0.0880,0.4687,1.050
1.212187923,0.9651,-0.0874,0.4678,1.076
1.215699077,0.9963,-0.0818,0.4543,1.098
1.217564615,1.0249,-0.0764,0.4418,1.119
1.219700923,1.0462,-0.0652,0.4350,1.135
1.223526769,1.0620,-0.0518,0.4301,1.147
1.227402461,1.0748,-0.0364,0.4247,1.156
1.228549154,1.0801,-0.0171,0.4269,1.162
1.229359,1.0843,0.0058,0.4360,1.169
1.232774692,1.0848,0.0300,0.4438,1.172
1.236928231,1.0846,0.0561,0.4504,1.176
1.239439385,1.0789,0.0847,0.4575,1.175
1.240522769,1.0684,0.1120,0.4639,1.170
1.242528846,1.0575,0.1392,0.4660,1.164
1.246255923,1.0420,0.1692,0.4716,1.156
1.248466769,1.0245,0.1968,0.4727,1.145
1.250884231,1.0081,0.2266,0.4709,1.135
1.253538154,0.9946,0.2554,0.4624,1.126
1.254739923,0.9797,0.2799,0.4536,1.115
1.257686077,0.9668,0.3021,0.4394,1.104
1.259935308,0.9604,0.3134,0.4182,1.093
1.263501769,0.9578,0.3099,0.4035,1.084
1.266964615,0.9541,0.3006,0.3979,1.077
1.267888923,0.9490,0.2889,0.3949,1.068
1.275416308,0.9460,0.2738,0.3819,1.056
1.276727,0.9397,0.2566,0.3651,1.040
1.277277769,0.9367,0.2359,0.3397,1.024
1.277726077,0.9272,0.2340,0.3141,1.007
1.280592615,0.9001,0.2831,0.2417,0.974
1.293188,0.8947,0.3006,0.1785,0.961
1.294183385,0.8957,0.2965,0.1338,0.953
1.294697538,0.8974,0.2816,0.1059,0.947
1.295142461,0.8982,0.2647,0.0854,0.940
1.295563385,0.9006,0.2442,0.0747,0.936
1.297165769,0.8964,0.2224,0.0749,0.927
1.298844846,0.8957,0.1998,0.0756,0.921
1.299914461,0.8933,0.1760,0.0837,0.914
1.302898077,0.8866,0.1511,0.1609,0.914
1.305511,0.8891,0.1250,0.0996,0.903
1.307819077,0.8913,0.0971,0.0928,0.901
1.311498077,0.8928,0.0693,0.1001,0.901
1.314061154,0.8908,0.0397,0.1157,0.899
1.315952308,0.8903,0.0082,0.1289,0.900
1.318234077,0.8876,-0.0176,0.1406,0.899
1.321211385,0.8859,-0.0410,0.1511,0.900
1.323073769,0.8847,-0.0652,0.1569,0.901
1.326335,0.8828,-0.0892,0.1613,0.902
1.329111308,0.8793,-0.1062,0.1609,0.900
1.330420538,0.8754,-0.1253,0.1609,0.899
1.333126769,0.8705,-0.1400,0.1572,0.896
1.335619615,0.8666,-0.1542,0.1506,0.893
1.338493538,0.8588,-0.1691,0.1474,0.888
1.341527,0.8524,-0.1877,0.1469,0.885
1.343867385,0.8434,-0.1926,0.1575,0.879
1.345860846,0.8368,-0.1947,0.1658,0.875
1.347773461,0.8393,-0.1969,0.1594,0.877
1.350943077,0.8376,-0.1930,0.1489,0.872
1.353243,0.8297,-0.1854,0.1406,0.862
