time,gFx,gFy,gFz,TgF
0.003190769,0.9912,-0.0149,0.2352,1.019
0.003604,0.9870,-0.0154,0.2349,1.015
0.003965769,0.9834,-0.0142,0.2332,1.011
0.004508923,0.9773,-0.0122,0.2286,1.004
0.004872308,0.9749,-0.0110,0.2256,1.001
0.018596846,0.9719,-0.0083,0.2230,0.997
0.018994154,0.9716,-0.0051,0.2158,0.995
0.019250461,0.9697,-0.0042,0.2090,0.992
0.019492231,0.9697,-0.0024,0.2005,0.990
0.019720231,0.9665,-0.0007,0.1858,0.984
0.035816923,0.9619,0.0006,0.1699,0.977
0.036183384,0.9578,0.0041,0.1594,0.971
0.036652846,0.9546,0.0026,0.1565,0.967
0.036896,0.9536,0.0038,0.1585,0.967
0.037128923,0.9480,0.0031,0.1648,0.962
0.037394461,0.9465,0.0026,0.1774,0.963
0.037707923,0.9448,0.0038,0.1883,0.963
0.037965154,0.9448,0.0060,0.1993,0.966
0.042816538,0.9441,0.0055,0.2081,0.967
0.043135615,0.9426,0.0058,0.2181,0.967
0.045648231,0.9431,0.0080,0.2210,0.969
0.048096923,0.9426,0.0087,0.2235,0.969
0.052087,0.9453,0.0075,0.2279,0.972
0.053939384,0.9502,0.0080,0.2271,0.977
0.055503384,0.9555,0.0065,0.2263,0.982
0.058189538,0.9619,0.0050,0.2200,0.987
0.063251308,0.9658,0.0038,0.2134,0.989
0.063670692,0.9683,0.0009,0.2019,0.989
0.065417231,0.9744,0.0018,0.1880,0.992
0.068764923,0.9753,0.0001,0.1734,0.991
0.073728,0.9765,-0.0024,0.1616,0.990
0.074127384,0.9763,-0.0030,0.1521,0.988
0.077216923,0.9760,-0.0046,0.1511,0.988
0.077661461,0.9712,-0.0037,0.1545,0.983
0.081067692,0.9648,-0.0034,0.1592,0.978
0.082962692,0.9621,-0.0066,0.1606,0.975
0.085356231,0.9563,-0.0044,0.1648,0.970
0.087496308,0.9572,-0.0007,0.1702,0.972
0.090132846,0.9565,0.0016,0.1758,0.973
0.092809538,0.9553,0.0001,0.1802,0.972
0.104105231,0.9588,0.0029,0.1823,0.976
0.104753231,0.9609,0.0038,0.1832,0.978
0.105106461,0.9639,0.0021,0.1802,0.981
0.105432231,0.9653,0.0034,0.1802,0.982
0.105734154,0.9692,0.0038,0.1844,0.987
0.112204538,0.9672,0.0031,0.1883,0.985
0.112718769,0.9646,0.0038,0.1914,0.983
0.113146692,0.9648,0.0069,0.1946,0.984
0.116132923,0.9604,0.0094,0.1921,0.979
0.118507308,0.9611,0.0090,0.1853,0.979
0.133617769,0.9636,0.0078,0.1760,0.980
0.134149154,0.9646,0.0034,0.1646,0.979
0.134486769,0.9712,-0.0032,0.1509,0.983
0.134863,0.9749,-0.0073,0.1425,0.985
0.135218461,0.9746,-0.0083,0.1416,0.985
0.135537461,0.9714,-0.0086,0.1457,0.982
0.135892538,0.9692,-0.0093,0.1531,0.981
0.138830692,0.9707,-0.0119,0.1629,0.984
0.149283692,0.9678,-0.0130,0.1736,0.983
0.149761769,0.9651,-0.0147,0.1811,0.982
0.150088308,0.9623,-0.0166,0.1863,0.980
0.150405769,0.9607,-0.0171,0.1880,0.979
0.151219385,0.9607,-0.0173,0.1872,0.979
0.155702461,0.9607,-0.0210,0.1807,0.978
0.156150769,0.9636,-0.0210,0.1697,0.979
0.158708308,0.9611,-0.0207,0.1629,0.975
0.162296538,0.9604,-0.0212,0.1621,0.974
0.164781846,0.9614,-0.0225,0.1674,0.976
0.166637231,0.9646,-0.0252,0.1783,0.981
0.173681769,0.9653,-0.0274,0.1924,0.985
0.174155,0.9660,-0.0276,0.2061,0.988
0.174507385,0.9644,-0.0274,0.2170,0.989
0.176184538,0.9609,-0.0228,0.2222,0.987
0.180667692,0.9619,-0.0191,0.2322,0.990
0.181045461,0.9597,-0.0203,0.2366,0.989
0.184517154,0.9602,-0.0205,0.2361,0.989
0.186155385,0.9599,-0.0230,0.2330,0.988
0.188958385,0.9636,-0.0228,0.2298,0.991
0.19144,0.9636,-0.0232,0.2256,0.990
0.194723385,0.9644,-0.0225,0.2202,0.989
0.196581231,0.9665,-0.0232,0.2151,0.990
0.198989538,0.9668,-0.0215,0.2107,0.990
0.201705769,0.9665,-0.0207,0.2095,0.989
0.203983385,0.9683,-0.0225,0.2053,0.990
0.218764615,0.9709,-0.0215,0.2007,0.992
0.219209846,0.9763,-0.0191,0.1937,0.996
0.219546461,0.9788,-0.0181,0.1787,0.995
0.219944538,0.9893,-0.0200,0.1634,1.003
0.22046,1.0003,-0.0256,0.1411,1.011
0.220832615,1.0171,-0.0317,0.1235,1.025
0.221168846,1.0308,-0.0368,0.1164,1.038
0.234782461,1.0420,-0.0377,0.1240,1.050
0.235349846,1.0438,-0.0345,0.1352,1.053
0.235697846,1.0345,-0.0279,0.1509,1.046
0.236011385,1.0233,-0.0252,0.1687,1.037
0.236506077,1.0161,-0.0274,0.1867,1.034
0.236898385,1.0068,-0.0284,0.2009,1.027
0.23974,0.9968,-0.0303,0.2063,1.018
0.241572538,0.9814,-0.0303,0.2039,1.003
0.243413461,0.9741,-0.0333,0.1944,0.994
0.246951077,0.9758,-0.0347,0.1846,0.994
0.249859077,0.9814,-0.0361,0.1692,0.997
0.251656615,0.9861,-0.0401,0.1545,0.999
0.254271308,0.9914,-0.0433,0.1425,1.003
0.256798692,0.9930,-0.0457,0.1382,1.004
0.259426692,0.9907,-0.0466,0.1411,1.002
