time,gFx,gFy,gFz,TgF
0.002875692,0.9326,-0.1114,0.3595,1.006
0.003769154,0.9309,-0.1099,0.3578,1.003
0.004443,0.9285,-0.1083,0.3525,0.999
0.005137538,0.9257,-0.1046,0.3456,0.994
0.00566,0.9250,-0.1026,0.3437,0.992
0.006162692,0.9238,-0.1031,0.3421,0.990
0.006799615,0.9238,-0.1046,0.3427,0.991
0.007332846,0.9236,-0.1046,0.3446,0.991
0.008349231,0.9201,-0.1046,0.3432,0.988
0.015681538,0.9187,-0.1041,0.3439,0.986
0.016327384,0.9169,-0.1043,0.3449,0.985
0.016821846,0.9176,-0.1021,0.3460,0.986
0.026789154,0.9174,-0.1041,0.3437,0.985
0.027737769,0.9171,-0.1041,0.3449,0.985
0.028345846,0.9187,-0.1058,0.3481,0.988
0.028869461,0.9182,-0.1087,0.3468,0.987
0.029396538,0.9194,-0.1080,0.3468,0.989
0.032507,0.9220,-0.1078,0.3497,0.992
0.033882077,0.9223,-0.1085,0.3514,0.993
0.038018077,0.9223,-0.1074,0.3497,0.992
0.039079384,0.9236,-0.1080,0.3512,0.994
0.046774461,0.9245,-0.1104,0.3542,0.996
0.047892923,0.9238,-0.1102,0.3534,0.995
0.048515615,0.9236,-0.1104,0.3525,0.995
0.050979384,0.9236,-0.1129,0.3478,0.993
0.051828846,0.9255,-0.1129,0.3500,0.996
0.053681538,0.9250,-0.1143,0.3497,0.995
0.056495615,0.9280,-0.1160,0.3512,0.999
0.058664231,0.9274,-0.1158,0.3497,0.998
0.062363,0.9297,-0.1153,0.3478,0.999
0.064958692,0.9285,-0.1148,0.3465,0.998
0.066630461,0.9285,-0.1153,0.3429,0.996
0.069052308,0.9301,-0.1151,0.3412,0.997
0.072374384,0.9311,-0.1167,0.3419,0.999
0.073955615,0.9323,-0.1183,0.3412,1.000
0.076873769,0.9326,-0.1185,0.3402,1.000
0.080339308,0.9313,-0.1190,0.3400,0.999
0.081635692,0.9309,-0.1180,0.3358,0.997
0.083563308,0.9301,-0.1170,0.3363,0.996
0.086057538,0.9299,-0.1163,0.3363,0.996
0.088717231,0.9285,-0.1163,0.3388,0.995
0.092509846,0.9269,-0.1176,0.3414,0.995
0.102227923,0.9277,-0.1183,0.3427,0.996
0.103213231,0.9287,-0.1190,0.3424,0.997
0.103640308,0.9313,-0.1192,0.3434,1.000
0.104003923,0.9316,-0.1195,0.3397,0.999
0.104364846,0.9304,-0.1160,0.3372,0.996
0.107037154,0.9272,-0.1158,0.3332,0.992
0.111719,0.9272,-0.1127,0.3288,0.990
0.112590461,0.9280,-0.1114,0.3283,0.991
0.114739692,0.9269,-0.1083,0.3263,0.989
0.118911923,0.9262,-0.1078,0.3272,0.988
0.119875384,0.9248,-0.1043,0.3295,0.987
0.122211615,0.9267,-0.1048,0.3329,0.990
0.125701846,0.9264,-0.1036,0.3326,0.990
0.127981154,0.9255,-0.1065,0.3348,0.990
0.129434154,0.9250,-0.1043,0.3368,0.990
0.131389769,0.9262,-0.1073,0.3370,0.991
0.135389231,0.9269,-0.1090,0.3404,0.993
0.139277769,0.9280,-0.1090,0.3392,0.994
0.140527692,0.9241,-0.1085,0.3375,0.990
0.141618384,0.9248,-0.1080,0.3358,0.990
0.144327615,0.9264,-0.1067,0.3344,0.991
0.147248,0.9257,-0.1058,0.3311,0.989
0.150760615,0.9262,-0.1043,0.3309,0.989
0.152565461,0.9280,-0.1036,0.3299,0.990
0.155758769,0.9292,-0.1034,0.3323,0.992
0.157515923,0.9274,-0.1048,0.3309,0.990
0.159514692,0.9274,-0.1053,0.3307,0.990
0.161994769,0.9243,-0.1048,0.3344,0.988
0.164679,0.9233,-0.1058,0.3353,0.988
0.168981769,0.9241,-0.1095,0.3348,0.989
0.169908538,0.9233,-0.1111,0.3378,0.989
0.172936231,0.9241,-0.1146,0.3388,0.991
0.174435384,0.9241,-0.1146,0.3402,0.991
0.177019692,0.9223,-0.1136,0.3402,0.990
0.179899615,0.9213,-0.1121,0.3412,0.989
0.184090461,0.9216,-0.1143,0.3444,0.990
0.185725231,0.9213,-0.1148,0.3429,0.990
0.187155923,0.9211,-0.1163,0.3419,0.989
0.189573461,0.9199,-0.1163,0.3400,0.988
0.192454769,0.9206,-0.1141,0.3424,0.989
0.201924846,0.9196,-0.1111,0.3409,0.987
0.202406077,0.9171,-0.1087,0.3404,0.984
0.202837769,0.9164,-0.1074,0.3392,0.983
0.203051,0.9184,-0.1060,0.3404,0.985
0.205328615,0.9182,-0.1078,0.3395,0.985
0.207433461,0.9208,-0.1078,0.3365,0.986
0.209735923,0.9241,-0.1060,0.3365,0.989
0.213207308,0.9287,-0.1080,0.3397,0.995
0.215035308,0.9321,-0.1102,0.3402,0.998
0.222264846,0.9336,-0.1129,0.3395,1.000
0.223553538,0.9323,-0.1109,0.3383,0.998
0.224260923,0.9343,-0.1127,0.3400,1.001
0.225616923,0.9367,-0.1155,0.3424,1.004
0.229985461,0.9369,-0.1155,0.3437,1.005
0.230944615,0.9353,-0.1153,0.3444,1.003
0.232309231,0.9357,-0.1143,0.3414,1.003
0.235913846,0.9362,-0.1163,0.3429,1.004
0.237809461,0.9360,-0.1172,0.3434,1.004
0.240467692,0.9390,-0.1195,0.3458,1.008
0.244228308,0.9390,-0.1192,0.3468,1.008
0.245675077,0.9394,-0.1214,0.3485,1.009
0.247792,0.9387,-0.1209,0.3500,1.009
0.250472,0.9350,-0.1192,0.3551,1.007
0.252450461,0.9343,-0.1202,0.3598,1.008
0.254988538,0.9345,-0.1202,0.3634,1.010
0.260118461,0.9336,-0.1192,0.3661,1.010
0.262444615,0.9323,-0.1219,0.3691,1.010
0.263457538,0.9297,-0.1216,0.3673,1.007
0.265145461,0.9292,-0.1183,0.3670,1.006
0.269888615,0.9287,-0.1153,0.3691,1.006
0.270968615,0.9299,-0.1151,0.3698,1.007
0.275632,0.9304,-0.1127,0.3693,1.007
0.276495077,0.9306,-0.1109,0.3688,1.007
0.277423385,0.9348,-0.1111,0.3712,1.012
0.280454077,0.9367,-0.1129,0.3754,1.015
0.282769154,0.9362,-0.1104,0.3771,1.015
0.292291,0.9362,-0.1095,0.3776,1.015
0.293513461,0.9345,-0.1067,0.3744,1.012
0.294121846,0.9334,-0.1041,0.3749,1.011
0.294835923,0.9345,-0.1016,0.3747,1.012
0.295650385,0.9338,-0.1009,0.3768,1.012
0.315392846,0.9336,-0.1026,0.3812,1.014
0.316383077,0.9355,-0.1058,0.3830,1.016
0.316937154,0.9372,-0.1058,0.3849,1.019
0.317347923,0.9390,-0.1085,0.3888,1.022
0.317605461,0.9438,-0.1131,0.3898,1.027
0.317890769,0.9467,-0.1139,0.3933,1.031
0.318136538,0.9474,-0.1136,0.3957,1.033
0.318381154,0.9485,-0.1123,0.3952,1.034
0.318733461,0.9509,-0.1099,0.3930,1.035
0.321717154,0.9504,-0.1074,0.3920,1.034
0.323588846,0.9497,-0.1062,0.3903,1.032
0.325778385,0.9480,-0.1034,0.3930,1.031
0.328020615,0.9465,-0.1041,0.3954,1.031
0.330244538,0.9485,-0.1074,0.3984,1.034
0.333123,0.9497,-0.1073,0.4013,1.037
0.335804846,0.9509,-0.1111,0.4061,1.040
0.338217769,0.9541,-0.1107,0.4069,1.043
0.340143,0.9560,-0.1114,0.4079,1.045
0.342678077,0.9585,-0.1107,0.4084,1.048
0.345563692,0.9609,-0.1131,0.4086,1.050
0.349215,0.9590,-0.1123,0.4066,1.048
0.351631615,0.9609,-0.1090,0.4038,1.048
0.352722769,0.9602,-0.1050,0.4035,1.047
0.355792231,0.9553,-0.0997,0.3996,1.040
0.357923077,0.9506,-0.0962,0.3947,1.034
0.360683,0.9429,-0.0904,0.3949,1.026
0.363348,0.9443,-0.0918,0.3981,1.029
0.365947615,0.9497,-0.0938,0.4030,1.036
0.368843385,0.9543,-0.0943,0.4045,1.041
0.370686692,0.9553,-0.0985,0.4082,1.044
0.373397538,0.9578,-0.0997,0.4166,1.049
0.375564615,0.9585,-0.1016,0.4215,1.052
0.379241769,0.9576,-0.1009,0.4226,1.051
0.380948846,0.9583,-0.0985,0.4106,1.047
0.394059385,0.9483,-0.0945,0.4073,1.036
0.395524923,0.9357,-0.0892,0.4001,1.022
0.396152231,0.9365,-0.0848,0.3937,1.019
0.396689461,0.9394,-0.0808,0.3871,1.019
0.397198769,0.9480,-0.0789,0.3812,1.025
0.397699923,0.9592,-0.0750,0.3747,1.033
0.398187077,0.9678,-0.0731,0.3654,1.037
0.401254385,0.9668,-0.0687,0.3581,1.033
0.404322769,0.9604,-0.0620,0.3488,1.024
0.407357538,0.9646,-0.0559,0.3437,1.026
0.409292231,0.9692,-0.0538,0.3390,1.028
0.411303385,0.9583,-0.0545,0.3336,1.016
0.413683615,0.9465,-0.0542,0.3276,1.003
0.416355308,0.9416,-0.0579,0.3290,0.999
0.425068538,0.9470,-0.0608,0.3258,1.003
0.426222769,0.9499,-0.0655,0.3241,1.006
0.427027615,0.9506,-0.0696,0.3248,1.007
0.427568231,0.9480,-0.0713,0.3246,1.005
0.433974769,0.9506,-0.0733,0.3246,1.007
0.434829769,0.9521,-0.0745,0.3204,1.007
0.435149154,0.9551,-0.0718,0.3197,1.010
0.435950077,0.9578,-0.0680,0.3204,1.012
0.441222385,0.9621,-0.0659,0.3192,1.016
0.442011615,0.9663,-0.0606,0.3173,1.019
0.443587,0.9753,-0.0557,0.3174,1.027
0.446112615,0.9844,-0.0571,0.3197,1.037
0.448659923,0.9895,-0.0542,0.3185,1.041
0.452112308,0.9834,-0.0540,0.3141,1.034
0.455858692,0.9793,-0.0554,0.3106,1.029
0.456671,0.9839,-0.0635,0.2989,1.030
0.460367923,0.9905,-0.0808,0.2913,1.036
0.461115077,0.9975,-0.0926,0.2904,1.043
0.464142461,1.0035,-0.0916,0.2938,1.050
0.467978692,1.0032,-0.0774,0.2943,1.048
0.470841846,0.9970,-0.0650,0.2964,1.042
0.472446769,0.9930,-0.0566,0.2884,1.036
0.475178077,0.9926,-0.0515,0.2796,1.033
0.477435923,0.9914,-0.0506,0.2733,1.030
0.479062461,0.9917,-0.0473,0.2699,1.029
0.482218385,0.9930,-0.0428,0.2666,1.029
0.490865769,0.9954,-0.0420,0.2633,1.030
0.492568538,1.0012,-0.0373,0.2622,1.036
0.493565154,1.0007,-0.0320,0.2557,1.033
0.494937769,0.9983,-0.0215,0.2366,1.026
0.495770154,0.9853,-0.0075,0.2093,1.007
0.508441231,0.9700,0.0034,0.1832,0.987
0.509540231,0.9523,0.0114,0.1585,0.966
0.510107308,0.9329,0.0190,0.1348,0.943
0.510868846,0.9187,0.0265,0.1133,0.926
0.511371077,0.9126,0.0351,0.0952,0.918
0.511835615,0.9094,0.0363,0.0863,0.914
0.512353538,0.9089,0.0363,0.0903,0.914
0.516016615,0.9108,0.0290,0.0973,0.916
0.519615692,0.9160,0.0141,0.0984,0.921
0.520699385,0.9167,0.0009,0.0952,0.922
0.523179077,0.9133,-0.0124,0.0993,0.919
0.524020308,0.9077,-0.0264,0.0981,0.913
0.529228,0.8989,-0.0433,0.0947,0.905
0.530252615,0.8901,-0.0530,0.0893,0.896
0.531879077,0.8915,-0.0628,0.0940,0.899
0.534145769,0.8984,-0.0731,0.1069,0.908
0.536777846,0.9140,-0.0862,0.1235,0.926
0.539355077,0.9287,-0.0985,0.1355,0.944
0.543041538,0.9424,-0.1060,0.1450,0.959
0.544880615,0.9521,-0.1114,0.1501,0.970
0.546712846,0.9572,-0.1176,0.1489,0.976
0.549196923,0.9644,-0.1199,0.1462,0.983
0.552435077,0.9709,-0.1158,0.1418,0.988
0.554302769,0.9714,-0.1080,0.1287,0.986
0.557288,0.9724,-0.1006,0.1184,0.985
0.560695385,0.9781,-0.0948,0.1103,0.989
0.563303615,0.9819,-0.0892,0.0996,0.991
0.564635615,0.9876,-0.0831,0.0930,0.995
0.567319615,0.9883,-0.0728,0.0810,0.994
0.569267923,0.9876,-0.0650,0.0732,0.992
0.574909769,0.9849,-0.0577,0.0686,0.989
0.576114077,0.9793,-0.0506,0.0637,0.983
0.577039615,0.9765,-0.0420,0.0597,0.979
0.586344308,0.9758,-0.0377,0.0593,0.978
0.587262385,0.9727,-0.0356,0.0593,0.975
0.587851923,0.9737,-0.0330,0.0578,0.976
0.588371308,0.9700,-0.0323,0.0602,0.972
0.591778385,0.9672,-0.0330,0.0661,0.970
0.592670461,0.9648,-0.0342,0.0693,0.968
0.594245846,0.9646,-0.0413,0.0754,0.968
0.599970692,0.9626,-0.0461,0.0807,0.967
0.601081769,0.9621,-0.0522,0.0888,0.968
0.603223692,0.9658,-0.0587,0.0954,0.972
0.606044538,0.9805,-0.0708,0.0979,0.988
0.622275615,0.9851,-0.0799,0.1054,0.994
0.623560308,0.9839,-0.0885,0.1064,0.994
0.624141846,0.9821,-0.0975,0.1108,0.993
0.624680308,0.9739,-0.1021,0.1096,0.985
0.625155385,0.8723,-0.0386,0.0465,0.874
0.625660231,0.8092,0.0082,0.0290,0.810
0.626257846,0.8510,-0.0142,0.0756,0.854
0.626976846,0.8971,-0.0482,0.1079,0.905
0.627463692,0.9367,-0.0780,0.1264,0.948
0.630480923,0.9634,-0.1048,0.1355,0.978
0.634492231,0.9870,-0.1234,0.1380,1.004
0.636295308,1.0005,-0.1385,0.1355,1.019
0.637501231,1.0051,-0.1488,0.1324,1.025
0.641239692,1.0071,-0.1546,0.1320,1.027
0.642416,1.0051,-0.1583,0.1336,1.026
0.645065769,1.0024,-0.1593,0.1336,1.024
0.649068923,0.9956,-0.1591,0.1320,1.017
0.650635308,0.9878,-0.1573,0.1264,1.008
0.652854461,0.9837,-0.1568,0.1203,1.003
0.656023615,0.9795,-0.1544,0.1140,0.998
0.657550461,0.9797,-0.1524,0.1110,0.998
0.660629538,0.9776,-0.1486,0.1035,0.994
0.664766077,0.9749,-0.1430,0.0968,0.990
0.666745769,0.9758,-0.1395,0.0879,0.990
0.668603615,0.9763,-0.1337,0.0793,0.989
0.672972,0.9765,-0.1278,0.0714,0.987
0.673804846,0.9724,-0.1221,0.0663,0.982
0.676138692,0.9709,-0.1158,0.0597,0.980
0.679012538,0.9678,-0.1092,0.0561,0.976
0.681290077,0.9678,-0.1024,0.0563,0.975
0.682975308,0.9646,-0.0926,0.0541,0.971
0.688534385,0.9641,-0.0831,0.0534,0.969
0.689535692,0.9607,-0.0720,0.0544,0.965
0.690106692,0.9590,-0.0628,0.0561,0.963
0.693202461,0.9578,-0.0506,0.0556,0.961
0.706104,0.9570,-0.0433,0.0588,0.960
0.707312308,0.9567,-0.0320,0.0581,0.959
0.707902385,0.9616,-0.0222,0.0624,0.964
0.708412923,0.9656,-0.0142,0.0646,0.968
0.708876846,0.9737,-0.0079,0.0624,0.976
0.709354461,0.9770,-0.0010,0.0642,0.979
0.710398692,0.9805,0.0029,0.0639,0.983
0.713030385,0.9856,0.0082,0.0624,0.988
0.717252846,0.9886,0.0109,0.0634,0.991
0.719925461,0.9924,0.0129,0.0639,0.995
0.720843923,0.9907,0.0124,0.0658,0.993
0.724116846,0.9914,0.0102,0.0663,0.994
0.726235308,0.9905,0.0099,0.0632,0.993
0.728695692,0.9924,0.0062,0.0632,0.994
0.731731077,0.9886,0.0009,0.0600,0.990
0.733180615,0.9858,-0.0030,0.0563,0.987
0.735432231,0.9856,-0.0095,0.0521,0.987
0.739968923,0.9821,-0.0195,0.0502,0.984
0.740731077,0.9821,-0.0274,0.0483,0.984
0.743369461,0.9863,-0.0403,0.0505,0.988
0.745849846,0.9905,-0.0522,0.0519,0.993
0.752659692,0.9923,-0.0643,0.0534,0.996
0.753690154,0.9876,-0.0760,0.0541,0.992
0.755341769,0.9856,-0.0836,0.0563,0.991
0.756084308,0.9819,-0.0960,0.0583,0.988
0.757884231,0.9809,-0.1031,0.0617,0.988
0.760353154,0.9814,-0.1143,0.0624,0.990
0.764134154,0.9802,-0.1229,0.0586,0.990
0.766306692,0.9793,-0.1300,0.0556,0.989
0.770401154,0.9802,-0.1373,0.0539,0.991
0.771701154,0.9812,-0.1442,0.0521,0.993
0.773058692,0.9800,-0.1461,0.0485,0.992
0.775867692,0.9800,-0.1519,0.0451,0.993
0.778727308,0.9807,-0.1532,0.0429,0.994
0.780941154,0.9785,-0.1568,0.0412,0.992
0.785129461,0.9793,-0.1579,0.0441,0.993
0.791184615,0.9763,-0.1563,0.0483,0.990
0.792226385,0.9783,-0.1551,0.0537,0.992
0.792840231,0.9756,-0.1537,0.0576,0.989
0.794199308,0.9729,-0.1517,0.0581,0.986
0.796081154,0.9739,-0.1507,0.0605,0.987
0.808276308,0.9702,-0.1478,0.0634,0.983
0.809394461,0.9675,-0.1446,0.0663,0.981
0.809958692,0.9660,-0.1419,0.0698,0.979
0.810483077,0.9672,-0.1373,0.0719,0.980
0.811114154,0.9651,-0.1334,0.0744,0.977
0.811621231,0.9636,-0.1280,0.0768,0.975
0.816308538,0.9626,-0.1234,0.0822,0.974
0.817129538,0.9646,-0.1185,0.0832,0.975
0.818426461,0.9639,-0.1123,0.0840,0.974
0.821599077,0.9636,-0.1085,0.0881,0.974
0.824002385,0.9639,-0.1026,0.0896,0.973
0.826375385,0.9641,-0.0990,0.0891,0.973
0.829423692,0.9665,-0.0972,0.0871,0.975
0.832464308,0.9665,-0.0957,0.0840,0.975
0.833877231,0.9675,-0.0926,0.0837,0.976
0.835973769,0.9675,-0.0918,0.0825,0.975
0.841558769,0.9663,-0.0906,0.0791,0.974
0.842748846,0.9648,-0.0909,0.0763,0.972
0.845715,0.9658,-0.0911,0.0754,0.973
0.846449769,0.9660,-0.0906,0.0770,0.973
0.849079385,0.9702,-0.0913,0.0783,0.978
0.851327385,0.9744,-0.0936,0.0810,0.982
0.853617846,0.9737,-0.0913,0.0851,0.982
0.856252846,0.9793,-0.0885,0.0859,0.987
0.859710692,0.9844,-0.0938,0.0874,0.993
0.861104923,0.9827,-0.0982,0.0849,0.991
0.865306154,0.9856,-0.1004,0.0822,0.994
0.866373154,0.9858,-0.1024,0.0783,0.994
0.868855923,0.9846,-0.1031,0.0779,0.993
0.871748923,0.9832,-0.1048,0.0759,0.992
0.873772,0.9837,-0.1058,0.0724,0.992
0.876214154,0.9861,-0.1074,0.0724,0.995
0.878882385,0.9888,-0.1085,0.0717,0.997
0.881292846,0.9914,-0.1111,0.0675,1.000
0.887597538,0.9898,-0.1095,0.0639,0.998
0.888522077,0.9907,-0.1141,0.0588,0.999
0.889170692,0.9893,-0.1155,0.0553,0.998
0.891703692,0.9890,-0.1158,0.0497,0.997
0.894985154,0.9902,-0.1167,0.0488,0.998
0.900457538,0.9912,-0.1178,0.0424,0.999
0.901456923,0.9893,-0.1170,0.0355,0.997
0.902159,0.9905,-0.1188,0.0348,0.998
0.904366385,0.9930,-0.1188,0.0321,1.001
0.906065846,0.9924,-0.1195,0.0334,1.000
0.917542154,0.9919,-0.1195,0.0329,1.000
0.918728308,0.9910,-0.1188,0.0285,0.999
0.919338077,0.9902,-0.1146,0.0274,0.997
0.919860308,0.9890,-0.1121,0.0292,0.996
0.923247308,0.9851,-0.1095,0.0290,0.992
0.924887077,0.9832,-0.1070,0.0287,0.989
0.925528923,0.9805,-0.1021,0.0270,0.986
0.926729769,0.9812,-0.0997,0.0290,0.987
0.929894154,0.9812,-0.0953,0.0299,0.986
0.932509846,0.9817,-0.0911,0.0314,0.986
0.935919,0.9830,-0.0877,0.0311,0.987
0.936738769,0.9839,-0.0864,0.0302,0.988
0.940270769,0.9832,-0.0850,0.0311,0.987
0.944516231,0.9851,-0.0825,0.0314,0.989
0.945659,0.9881,-0.0816,0.0319,0.992
0.949254154,0.9900,-0.0816,0.0355,0.994
0.950467,0.9930,-0.0806,0.0343,0.997
0.952210154,0.9975,-0.0804,0.0343,1.001
0.954600231,0.9995,-0.0782,0.0341,1.003
0.956928308,1.0017,-0.0762,0.0353,1.005
0.960214461,1.0027,-0.0750,0.0319,1.006
0.966012923,1.0054,-0.0757,0.0319,1.009
0.968792846,1.0044,-0.0767,0.0255,1.008
0.969514385,1.0037,-0.0760,0.0223,1.007
0.970037461,1.0027,-0.0769,0.0165,1.006
0.972617846,1.0019,-0.0801,0.0090,1.005
0.975635692,1.0019,-0.0831,0.0023,1.005
0.977669154,0.9995,-0.0889,-0.0019,1.003
0.980435923,0.9975,-0.0923,-0.0042,1.002
0.981895692,0.9970,-0.0980,-0.0068,1.002
0.984732615,0.9970,-0.1009,-0.0112,1.002
0.987261461,0.9954,-0.1062,-0.0132,1.001
0.989417231,0.9949,-0.1095,-0.0159,1.001
0.993307308,0.9924,-0.1155,-0.0193,0.999
0.995827077,0.9893,-0.1176,-0.0252,0.997
1.001804615,0.9851,-0.1219,-0.0277,0.993
1.003039385,0.9830,-0.1256,-0.0328,0.991
1.003643923,0.9776,-0.1295,-0.0337,0.987
1.004761231,0.9732,-0.1349,-0.0333,0.983
1.007916923,0.9719,-0.1405,-0.0301,0.983
1.021389461,0.9690,-0.1444,-0.0266,0.980
1.022704308,0.9678,-0.1488,-0.0217,0.979
1.023350461,0.9646,-0.1517,-0.0176,0.977
1.023816231,0.9632,-0.1573,-0.0142,0.976
1.024286769,0.9611,-0.1595,-0.0100,0.974
1.024772538,0.9604,-0.1600,-0.0051,0.974
1.025391923,0.9634,-0.1635,0.0011,0.977
1.027148538,0.9648,-0.1639,0.0057,0.979
1.030079923,0.9692,-0.1632,0.0153,0.983
1.032711,0.9756,-0.1627,0.0218,0.989
1.034755,0.9788,-0.1603,0.0243,0.992
1.038404615,0.9851,-0.1568,0.0336,0.998
1.041093538,0.9914,-0.1526,0.0388,1.004
1.043124308,0.9986,-0.1465,0.0429,1.010
1.045034077,1.0044,-0.1393,0.0451,1.015
1.047654461,1.0081,-0.1356,0.0478,1.018
1.051731615,1.0144,-0.1280,0.0473,1.024
1.054354692,1.0196,-0.1207,0.0448,1.028
1.055609538,1.0233,-0.1155,0.0429,1.031
1.057493769,1.0273,-0.1104,0.0421,1.034
1.060013538,1.0303,-0.1067,0.0414,1.037
1.062451385,1.0354,-0.1031,0.0383,1.041
1.066778385,1.0364,-0.1004,0.0351,1.042
1.068780615,1.0382,-0.1014,0.0339,1.044
1.070344615,1.0413,-0.1011,0.0287,1.047
1.073821538,1.0440,-0.1034,0.0283,1.049
1.075168231,1.0454,-0.1078,0.0265,1.051
1.077984231,1.0479,-0.1134,0.0251,1.054
1.080556615,1.0503,-0.1202,0.0243,1.057
1.084179308,1.0499,-0.1263,0.0251,1.058
1.085284308,1.0491,-0.1307,0.0243,1.057
1.091242077,1.0506,-0.1393,0.0253,1.060
1.092426077,1.0531,-0.1488,0.0272,1.064
