time,gFx,gFy,gFz,TgF
0.001175307,0.4322,-0.4170,-0.7992,1.000
0.001717538,0.4281,-0.4158,-0.7976,0.996
0.002151692,0.4277,-0.4116,-0.7947,0.992
0.002533461,0.4271,-0.4102,-0.7952,0.991
0.008259,0.4277,-0.4092,-0.7967,0.993
0.008910384,0.4279,-0.4073,-0.7969,0.992
0.00958023,0.4281,-0.4058,-0.7982,0.992
0.018190461,0.4279,-0.4065,-0.7957,0.991
0.018927615,0.4312,-0.4062,-0.7935,0.990
0.019316,0.4322,-0.4095,-0.7950,0.993
0.019668923,0.4333,-0.4107,-0.7950,0.994
0.022002769,0.4357,-0.4121,-0.7933,0.994
0.026697461,0.4366,-0.4144,-0.7964,0.998
0.027317769,0.4364,-0.4178,-0.7947,0.998
0.029706769,0.4371,-0.4163,-0.7931,0.997
0.03568523,0.4371,-0.4160,-0.7906,0.995
0.036441461,0.4391,-0.4163,-0.7915,0.996
0.038065769,0.4398,-0.4144,-0.7913,0.996
0.039778384,0.4398,-0.4146,-0.7891,0.994
0.042701461,0.4386,-0.4151,-0.7891,0.994
0.044755692,0.4368,-0.4148,-0.7847,0.989
0.047894692,0.4373,-0.4172,-0.7815,0.988
0.050248846,0.4396,-0.4183,-0.7771,0.986
0.062154692,0.4401,-0.4200,-0.7749,0.985
0.062753153,0.4401,-0.4229,-0.7752,0.987
0.063121538,0.4405,-0.4212,-0.7757,0.987
0.063496,0.4417,-0.4209,-0.7806,0.991
0.063859615,0.4393,-0.4214,-0.7833,0.992
0.066799384,0.4379,-0.4214,-0.7857,0.993
0.067216538,0.4368,-0.4224,-0.7882,0.995
0.08187323,0.4373,-0.4234,-0.7884,0.996
0.082658384,0.4364,-0.4234,-0.7871,0.995
0.083023692,0.4368,-0.4239,-0.7877,0.995
0.083450153,0.4357,-0.4244,-0.7875,0.995
0.08380123,0.4347,-0.4229,-0.7879,0.994
0.084153769,0.4352,-0.4232,-0.7884,0.995
0.088457153,0.4340,-0.4212,-0.7866,0.992
0.088846461,0.4449,-0.4337,-0.7899,1.005
0.090845461,0.4384,-0.4332,-0.7838,0.997
0.092284538,0.4284,-0.4197,-0.7820,0.986
0.09502023,0.4317,-0.4109,-0.7891,0.989
0.097911076,0.4349,-0.4109,-0.7943,0.994
0.102812,0.4389,-0.4146,-0.7915,0.995
0.103346692,0.4430,-0.4178,-0.7918,0.999
0.105823923,0.4440,-0.4229,-0.7896,1.000
0.109294769,0.4442,-0.4258,-0.7896,1.001
0.109968923,0.4425,-0.4236,-0.7884,0.998
0.11289323,0.4428,-0.4221,-0.7903,0.999
0.115475615,0.4415,-0.4185,-0.7922,0.999
0.118297538,0.4386,-0.4183,-0.7922,0.997
0.127692307,0.4391,-0.4155,-0.7957,0.999
0.128571384,0.4366,-0.4151,-0.8003,1.002
0.128978769,0.4347,-0.4146,-0.7989,1.000
0.129557153,0.4371,-0.4158,-0.7994,1.002
0.129966769,0.4347,-0.4178,-0.7967,0.999
0.132537153,0.4373,-0.4180,-0.7940,0.998
0.138915384,0.4368,-0.4180,-0.7899,0.995
0.139614076,0.4345,-0.4176,-0.7857,0.990
0.140011692,0.4366,-0.4163,-0.7820,0.988
0.14889723,0.4333,-0.4170,-0.7820,0.987
0.150044307,0.4371,-0.4185,-0.7845,0.991
0.150514384,0.4384,-0.4165,-0.7808,0.988
0.150909461,0.4376,-0.4200,-0.7854,0.992
0.153599923,0.4413,-0.4207,-0.7899,0.998
0.160330153,0.4417,-0.4219,-0.7938,1.002
0.161370692,0.4391,-0.4224,-0.7971,1.003
0.161769538,0.4413,-0.4197,-0.7964,1.003
0.163478076,0.4393,-0.4200,-0.7952,1.001
0.187763076,0.4381,-0.4212,-0.7908,0.997
0.188488615,0.4401,-0.4214,-0.7882,0.996
0.188888538,0.4415,-0.4216,-0.7879,0.997
0.189397846,0.4422,-0.4234,-0.7869,0.997
0.189786692,0.4438,-0.4226,-0.7884,0.999
0.190205153,0.4445,-0.4246,-0.7894,1.000
0.190595076,0.4447,-0.4246,-0.7882,1.000
0.190968846,0.4452,-0.4253,-0.7903,1.002
0.19134123,0.4461,-0.4265,-0.7906,1.003
0.191751923,0.4466,-0.4270,-0.7911,1.004
0.192125846,0.4459,-0.4258,-0.7896,1.002
0.204094076,0.4438,-0.4253,-0.7901,1.001
