time,gFx,gFy,gFz,TgF
0.001543923,0.9329,-0.0479,0.3707,1.005
0.001805462,0.9331,-0.0506,0.3732,1.006
0.002044308,0.9304,-0.0482,0.3693,1.002
0.002876846,0.9299,-0.0445,0.3639,1.000
0.006565846,0.9306,-0.0445,0.3644,1.000
0.010229846,0.9301,-0.0403,0.3581,0.997
0.011774077,0.9299,-0.0364,0.3451,0.993
0.013154154,0.9301,-0.0320,0.3368,0.990
0.015431,0.9336,-0.0305,0.3295,0.990
0.019221769,0.9362,-0.0281,0.3234,0.991
0.020218692,0.9402,-0.0266,0.3195,0.993
0.022869846,0.9426,-0.0256,0.3192,0.995
0.025238385,0.9429,-0.0254,0.3197,0.996
0.027976308,0.9441,-0.0225,0.3236,0.998
0.035987077,0.9446,-0.0217,0.3265,1.000
0.036260923,0.9429,-0.0181,0.3304,0.999
0.036424,0.9414,-0.0127,0.3356,1.000
0.040045769,0.9426,-0.0075,0.3404,1.002
0.040602692,0.9431,-0.0044,0.3421,1.003
0.046028846,0.9436,-0.0039,0.3456,1.005
0.046336846,0.9441,-0.0019,0.3478,1.006
0.049182769,0.9431,-0.0017,0.3468,1.005
0.050850154,0.9446,-0.0017,0.3470,1.006
0.053129231,0.9443,-0.0019,0.3434,1.005
0.055831,0.9434,-0.0037,0.3390,1.002
0.058075308,0.9416,-0.0044,0.3316,0.998
0.060888615,0.9399,-0.0070,0.3272,0.995
0.063437154,0.9402,-0.0117,0.3207,0.993
0.066039308,0.9416,-0.0271,0.3087,0.991
0.068460923,0.9392,-0.0377,0.3062,0.989
0.070770462,0.9282,-0.0286,0.3165,0.981
0.074187692,0.9216,-0.0198,0.3199,0.976
0.075864539,0.9267,-0.0171,0.3204,0.981
0.078292231,0.9382,-0.0181,0.3094,0.988
0.080906692,0.9465,-0.0235,0.3016,0.994
0.083567923,0.9553,-0.0276,0.2992,1.001
0.086015077,0.9595,-0.0300,0.3018,1.006
0.088577539,0.9604,-0.0305,0.3097,1.010
0.090904231,0.9585,-0.0312,0.3138,1.009
0.093801462,0.9536,-0.0315,0.3148,1.005
0.096607692,0.9506,-0.0312,0.3141,1.002
0.098423308,0.9497,-0.0291,0.3136,1.001
0.101604231,0.9441,-0.0266,0.3173,0.996
0.103847385,0.9355,-0.0228,0.3183,0.988
0.107256846,0.9323,-0.0252,0.3341,0.991
0.108571615,0.9289,-0.0284,0.3449,0.991
0.111255308,0.9262,-0.0281,0.3476,0.990
0.113421231,0.9245,-0.0281,0.3451,0.987
0.116002385,0.9245,-0.0286,0.3380,0.985
0.118828846,0.9220,-0.0320,0.3283,0.979
0.121049539,0.9211,-0.0317,0.3195,0.975
0.123578769,0.9194,-0.0312,0.3102,0.971
0.126169539,0.9184,-0.0296,0.3011,0.967
0.136818077,0.9115,-0.0298,0.2943,0.958
0.137176539,0.9057,-0.0291,0.2889,0.951
